timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_binary,prob_lr,prob_xgb,prob_lgb
2020-06-24,1.315108281056826,1.4283919926300672,-0.6583968938526813,-0.2703653539635414,0,0.6492491120956693,0.5444852709770203,0.41094477889776865
2020-06-25,1.0697051210127455,1.267804377526716,-0.7817105783205133,-0.0829885480335752,0,0.6115719196553817,0.18354175984859467,0.159519402618286
2020-06-26,0.9888245888113132,1.0174893889939085,-0.6738472759847491,-0.1924037208348406,0,0.6172703878725174,0.29131004214286804,0.33319652405275785
2020-06-29,0.9091946939154696,1.01214521380013,-0.676516317755532,-0.081297824060652,0,0.6060129478762816,0.29131004214286804,0.33319652405275785
2020-06-30,0.4582173310381993,0.4320371249509522,-0.8223350775103507,0.0086161504916188,1,0.5505794835842627,0.3564351201057434,0.36524316856188843
2020-07-01,0.3898526756303214,0.4323553153063141,-0.8463620005894313,-0.5164539893264378,1,0.5202602249584299,0.3564351201057434,0.36524316856188843
2020-07-02,0.685464469547006,0.8456203458468001,-0.7552060664792761,-0.3741782120119054,1,0.5606911424497817,0.17699459195137024,0.19374287194479256
2020-07-03,0.6859220968643891,0.6852610454343847,-0.5902692006216453,-0.3669616304707805,1,0.5837225788708996,0.3544939160346985,0.40450929847849526
2020-07-06,0.7340838956672205,0.7352985273075997,-0.6769466095369444,-0.1477010505710387,1,0.589308357293612,0.35350659489631653,0.40001605328389583
2020-07-07,0.8549070945877567,0.9962381978246544,-0.5356170608656671,0.0019430191299897,1,0.6097483050896808,0.3841283619403839,0.4180800088247707
2020-07-08,0.8156543234374397,0.9404577252449916,-0.8823229541284959,0.0724971897008059,1,0.5268972504613815,0.22836947441101074,0.235896872788442
2020-07-09,0.8325366144138212,1.2979531591842377,-0.6463693390594295,0.185317519000779,1,0.5386064870119504,0.19866491854190826,0.20663383552943096
2020-07-10,1.0259472279106725,1.3372217415430898,-0.0108747601063613,0.3030577715496594,1,0.6291565388127083,0.5042165517807007,0.5139543402551116
2020-07-13,0.9322867008291738,1.273654233116169,-0.0063778915099909,0.2639262713917929,1,0.6186837580411665,0.5042165517807007,0.5139543402551116
2020-07-14,0.8779206835118687,1.312677571678056,0.948221541438119,0.2917934987456041,1,0.6962541354252559,0.5004788637161255,0.48475188718837786
2020-07-15,0.9109030613724344,1.3508451946665343,0.977493800003373,0.3621151485786831,1,0.703280461615178,0.5004788637161255,0.48475188718837786
2020-07-16,0.9153425600868752,1.3369472866400436,0.8763555369403718,0.4429812915014203,0,0.6985737394269288,0.5004788637161255,0.48475188718837786
