timestamp,vnindex_close,composite_health,health_signal,volatility,agreement,f4_fib_retracement,f2_sar_dist,f3_atr_stop_dist,f1_dist_long_ma,f3_mae
2018-12-17,933.65,-0.3134639440284172,1.0,0.15791754748376435,0.6,-0.15368832560981,-1.3276737941586105,-0.22472041650639132,-0.06204301410769735,0.6137543700391033
2018-12-18,927.25,-0.8607683521101533,1.0,0.17215940614092873,0.2,-0.7597415427280158,-1.3053695474660065,0.07316454312017777,-0.15706624596906799,0.4316295434686738
2018-12-19,919.24,-1.1715552579284991,1.0,0.17115950458734455,0.2,-1.1130761423820343,-1.281923299191207,0.24221489427655585,-0.20775868867466885,0.32630319893939336
2018-12-20,918.24,-0.8201353524945859,1.0,0.15350472238910784,0.2,-0.8496546284359628,-1.0240340830781067,0.14080398790051352,-0.15034648895225514,0.4045862314551755
2018-12-21,912.26,-0.7694834519668201,1.0,0.13745636005613815,0.2,-0.806237661319346,-0.984353113982529,0.14300683484920845,-0.1317298995223963,0.41787806484906553
2018-12-24,908.56,-1.1379075211137688,1.0,0.140879184778013,0.2,-1.1076259760716258,-1.2244909165812612,0.2533687016935008,-0.17472091229978695,0.3249274209588356
2018-12-25,897.94,-1.5635868216129976,1.0,0.18398201778295784,0.2,-1.201568759734217,-1.20418904975913,0.6600070921092902,-0.33876899271030403,0.022910019005294813
2018-12-26,891.75,-1.6255309631813573,0.0,0.1778186138254937,0.6,-1.1832417797384935,-1.1868112634180734,0.7148093535395849,-0.37567515016581354,-0.06563397649282027
2018-12-27,900.81,-0.8275695542670289,0.0,0.1673898371172414,0.2,-0.7409098268424403,-0.6228994667221261,0.3272234138277711,-0.24418154034732126,0.13518693045352442
2018-12-28,892.54,-0.9392949764120273,0.0,0.15918985421945128,0.2,-0.8581088802855986,-0.6753366641416672,0.32422835967619135,-0.263545584614124,0.08007126161900084
2019-01-02,891.75,-1.5438445279240025,0.0,0.18143286489317606,0.6,-1.135089105857934,-1.1478178763324092,0.5647708511416246,-0.37773401479210184,-0.13737733662817933
2019-01-03,878.22,-1.9224584329134424,0.0,0.22086202030459842,0.6,-1.1147532599560563,-1.1287259295578749,0.9584872274107431,-0.5536357867149985,-0.4640865608372027
2019-01-04,880.9,-1.7880775156751596,0.0,0.19198689374072556,0.6,-1.0841239588702156,-1.0940914405022655,0.7815578148739613,-0.5266009751867887,-0.4460120340387863
2019-01-07,889.64,-1.122583504706887,0.0,0.17684245532919254,0.6,-0.8093661981624072,-0.6484390476028219,0.3551920599864768,-0.40770394408870786,-0.2698071218718838
2019-01-08,887.44,-1.046603764462414,0.0,0.15990526430660107,0.6,-0.8171554442827683,-0.6134775629129389,0.22823425384948623,-0.3956686174350125,-0.27490511813072754
2019-01-09,896.99,-0.3470889472341984,0.0,0.1497286216566993,0.6,-0.5716068910407227,0.05982210757937969,-0.11004001541223572,-0.2875010669298346,-0.11713334208106234
2019-01-10,898.3,-0.1315389296578445,0.0,0.13319139788716336,0.6,-0.5088915328392041,0.25728642349082426,-0.23982558125377162,-0.24903979425609907,-0.07597177831815513
2019-01-11,902.71,0.23198592039429827,0.0,0.12346734144345067,0.2,-0.3744721663550377,0.5755989325994915,-0.4256215006737236,-0.1828655193796088,0.01153682881879329
2019-01-14,901.8,0.2708391759783176,0.0,0.12233676965649,0.2,-0.3964610601110091,0.6258417628694866,-0.4212161387875019,-0.19592046850603329,0.083878883266779
2019-01-15,909.68,1.1630242164891191,0.0,0.11700545577145359,0.2,0.03419944950367711,1.3555207959093676,-0.6812778410166866,-0.10186290245834465,0.4995856043027571
2019-01-16,908.7,1.223019432555562,0.0,0.1120569832382838,0.2,0.19682980729734048,1.102540888662,-0.7094119099035775,-0.09588433109989374,0.6711585205186155
2019-01-17,901.89,0.7619524076196895,0.0,0.1256361391031158,0.2,-0.10392629665446687,0.7508953691797019,-0.5352894669744929,-0.15895724538154707,0.5684436310620923
2019-01-18,902.3,0.7092680559398148,0.0,0.11375906656999352,0.2,-0.03984680640181424,0.4620517894513991,-0.5839146040295382,-0.1262335468232972,0.5951219522475456
2019-01-21,911.05,1.2817842393271266,1.0,0.10642709478654021,0.2,0.13902685247467797,1.278639679268736,-0.7114759267077837,-0.06516336485201231,0.6600534121544935
2019-01-22,906.55,0.39066326767239495,1.0,0.11162063922180022,0.2,0.05562848013869964,-0.48315770180400686,-0.6162012534772753,-0.09488627213646768,0.6796185052559867
2019-01-23,908.18,1.0087410666099703,1.0,0.10372554967051534,0.2,0.6090687628851418,-0.11364762988015134,-0.6946087164572232,-0.042349844684014745,0.945286339180016
2019-01-24,908.79,0.997839291593354,1.0,0.09838138199411883,0.2,0.6020764070326685,-0.08482411812399485,-0.6468640599897124,-0.02479412419112207,0.9403168005135885
2019-01-25,908.88,0.9281503315735272,1.0,0.09441865159232612,0.2,0.5824424775606885,-0.17917186995695203,-0.6082210139437917,-0.01147558271318628,0.9349296693295314
2019-01-28,912.18,1.2202914153805569,1.0,0.08808786546672898,0.6,0.8185137810640242,0.08706050081311875,-0.6244460015518476,0.01707773611789698,1.0146321987605573
2019-01-29,915.93,1.898525665975087,1.0,0.0825769481503019,0.6,1.242161129432962,0.9677878522547184,-0.6427175616221279,0.06241251994996214,1.1166260058536102
2019-01-30,915.84,1.4705385782999472,1.0,0.0863490257486507,0.6,1.018821901997383,0.4217067987119883,-0.5629173688805572,0.052845132964007745,1.0603460189403977
2019-01-31,910.65,1.4580084496900836,1.0,0.0829376057005488,0.6,1.0090924178019778,0.40518802791974523,-0.5593079964177885,0.0767394931520357,1.0509157067891486
2019-02-01,908.67,1.9503941640366556,1.0,0.077804642853028,0.6,0.9718039563268293,1.4553302900655292,-0.6069712745362792,0.12122050992565353,1.068047044185161
2019-02-11,926.1,2.6096969246991897,1.0,0.09032792992894191,0.6,1.4564952171703789,1.6755364710396374,-1.0433518842648783,0.38341938639096285,1.1303329243178162
2019-02-12,937.54,2.6687725986635185,1.0,0.09693465671466443,0.6,1.4337727079761355,1.3398006750615188,-1.3546414028263336,0.605851607184306,1.1182606855030863
2019-02-13,945.25,2.7644895412363866,1.0,0.10131645354062117,0.6,1.4113995780707957,1.1600081874394348,-1.5979438515139144,0.8197060113008969,1.1063900357011023
2019-02-14,952.34,2.633807333718453,1.0,0.0950525038985517,0.6,1.3939619505007677,0.8780796547288374,-1.5699767883900975,0.8756073361273892,1.0957562375814172
2019-02-15,950.89,2.518147885409177,1.0,0.08870492135692691,0.6,1.3766814239493108,0.7137898846905566,-1.4922907292127447,0.8866491937105808,1.089265348301751
2019-02-18,961.3,2.657076544682865,1.0,0.08925299559568224,0.6,1.356510301044464,0.8509519545096537,-1.5888118653643455,1.011615035542215,1.0802145563889936
2019-02-19,964.35,2.0042049395963653,1.0,0.11202377701398883,0.6,0.9481143035794508,0.5378104588623336,-1.2134230764587115,0.8675724357093649,0.8885887319043955
2019-02-20,970.58,1.8924833127896654,1.0,0.10975007355449477,0.6,0.853633851498799,0.6269497621535952,-1.0615051854758462,0.8380116512147688,0.8420197917878024
2019-02-21,987.57,2.1998150885742254,1.0,0.10247181633808944,0.6,0.978505470577744,1.0955791040011356,-1.053792645625761,0.8952148375759541,0.9014067128732336
2019-02-22,988.91,2.438518440201483,1.0,0.09688232068593022,0.6,1.131883193125264,1.3460822123974465,-1.048174225257615,0.965252760233341,0.9733677705269435
2019-02-25,994.43,2.8557203095249766,1.0,0.0998126006763414,0.6,1.2854116539964786,1.6755364710396374,-1.246904433211125,1.155201598990321,1.0476828492738512
2019-02-26,987.06,2.590924540253635,1.0,0.09373565506510638,0.6,1.2655950479142177,1.1054990634801216,-1.1905039045386876,1.2099807846188235,1.038019458921103
2019-02-27,990.27,2.6507538652282525,1.0,0.09202313207034588,0.6,1.246455944228922,1.1402929942393427,-1.220825756986985,1.324705422670068,1.0269174060027595
2019-02-28,965.47,1.6121300954006192,1.0,0.12193298652712083,0.6,0.8303569897847225,0.16249667266002307,-0.7406019341072283,1.1422230698225053,0.7614718738281039
2019-03-01,979.63,2.498439720402973,1.0,0.12309880823592666,0.6,1.215794518108907,1.0521240139679402,-0.9862380990338773,1.3734446630857917,1.009971699910418
2019-03-04,993.99,2.7824027756438543,1.0,0.12370537893662317,0.6,1.2008569470345154,1.2768199583086144,-1.2250912675139798,1.5992312402425144,0.9974147939328467
2019-03-05,992.45,2.722777083789266,1.0,0.11382718514561646,0.6,1.1852519622169362,1.170885362685159,-1.1819829636781496,1.648222082036112,0.9843867244388327
2019-03-06,994.49,2.758690746260467,1.0,0.10746825358995347,0.6,1.1716434665423625,1.1720103167713662,-1.2113167143193697,1.733190702903588,0.9727407120820643
2019-03-07,994.03,2.6242867003539345,1.0,0.10154901719299589,0.6,1.1516969634443948,1.0329519405843768,-1.0968073955992899,1.7237569198070897,0.9560014900766197
2019-03-08,985.25,1.892383017003363,1.0,0.11928645797924442,0.6,0.8722388585598574,0.3407684476279017,-0.7672439920234546,1.579611949230565,0.7602211518122179
2019-03-11,984.6,2.1050894846308124,1.0,0.1099477298116526,0.6,0.9195851117539205,0.6600790702995462,-0.7799828892785925,1.6312677160191136,0.8185089284587289
2019-03-12,1001.32,2.8137070346870536,1.0,0.11188922298567319,0.6,1.1418017893453716,1.463462004506242,-1.022568796179537,1.8483057245924488,0.9453311612920815
2019-03-13,1005.41,2.922521108458735,1.0,0.10632062767293145,0.6,1.1395244909790678,1.6167663627595676,-1.040181304324822,1.940046886742565,0.9432123840611234
2019-03-14,1008.44,2.9228654301763375,1.0,0.10104096086031251,0.6,1.1359942042091384,1.5572243075088343,-1.0367618096280533,2.0168073802874296,0.9402337780562329
2019-03-15,1004.12,2.3254190092985465,1.0,0.10385814048538775,0.6,1.0191746361752532,0.6773745799293023,-0.8139462998377098,1.9543976916222816,0.8682327745174331
2019-03-18,1011.86,2.53149067471125,1.0,0.09755698564999496,0.6,1.1342428233637705,0.9066206034551386,-0.8078161791034241,2.015546862670271,0.9375546533519102
2019-03-19,1006.59,1.9858882974935672,1.0,0.1098330582283265,0.6,0.903810759676936,0.4497735876498433,-0.5346181215285738,1.9007364696453466,0.7959782920658683
2019-03-20,1002.3,1.9380293490027922,1.0,0.10388445321720624,0.6,0.8819035315395712,0.46427731039195946,-0.45377651648037953,1.896610945910819,0.7890845021271697
2019-03-21,981.78,0.31004304762034474,1.0,0.1528431973701876,0.6,0.156091600098669,-1.159931915728691,0.1358465635757699,1.5770849705789136,0.4018014029292421
2019-03-22,988.71,0.16516500609728874,1.0,0.14052800844267438,0.2,-0.037921024916032435,-1.21180357981501,0.18357803073058826,1.5731551701820718,0.3907218884830224
2019-03-25,970.07,-0.9993751117535803,1.0,0.19535220452473628,0.2,-1.0760066533170978,-1.1910761979440583,0.8196200213587403,1.1716389790724766,-0.09268076920173984
2019-03-26,969.79,-0.5799749936786581,1.0,0.1747624329766582,0.2,-0.8239774691128972,-0.942182627290147,0.6052466563704638,1.28360585076811,0.023875641232252193
2019-03-27,975.91,0.050332366670077636,1.0,0.16121355980583768,0.2,-0.42998251413034067,-0.5726561505951479,0.30983858792587476,1.4499771370979853,0.20744218389037322
2019-03-28,982.98,0.23060870977891654,1.0,0.14463038850658355,0.2,-0.4015731712100403,-0.41955864170633705,0.19602609159460563,1.5075183386966922,0.2673966692015966
2019-03-29,980.76,0.11570904686345372,1.0,0.13655707637609726,0.2,-0.48834928102772046,-0.4727816008535047,0.23303718708235652,1.4767852684959133,0.2285722479495903
2019-04-01,988.53,0.4213115510872357,1.0,0.12454529542026486,0.2,-0.33922645878961444,-0.1591496667210887,0.12930676752727685,1.537372104593776,0.2935154108700525
2019-04-02,985.81,0.6009491871886808,1.0,0.11367108444753345,0.6,-0.30182618755319196,0.12002956666603701,0.06620294944369975,1.552673290530477,0.30947847357782543
2019-04-03,984.46,1.0828949085776867,1.0,0.10397521017936293,0.2,-0.2233478596023363,0.9785085909969424,-0.026054040481292815,1.586374420370994,0.3435227717250455
2019-04-04,986.91,1.539414106334495,1.0,0.0984538598648781,0.2,-0.009068196641611624,1.4201372558325034,-0.20487078045133347,1.6767830418323408,0.43817903048855866
2019-04-05,989.26,1.757869610694699,1.0,0.0923496088610282,0.6,0.13484808433070244,1.5139841949257435,-0.32450938553031583,1.7382639612692419,0.5017525863545403
2019-04-08,997.56,2.2226600112348582,1.0,0.09113366888319864,0.6,0.4781929909970455,1.6755364710396374,-0.552153293717919,1.8814138102602969,0.6519029378529865
2019-04-09,988.48,1.1407015265835723,1.0,0.11120071401832642,0.6,0.05327684037396416,0.2350463025362755,-0.33286983785027197,1.7183792016064456,0.4657777975293853
2019-04-10,981.91,0.22654753336666822,1.0,0.12570919892538837,0.2,-0.3432829879575981,-0.9135107370730056,-0.1490688141057566,1.571169706642874,0.29303607124752123
2019-04-11,985.95,0.5819839311792706,1.0,0.11528695830556723,0.2,-0.19550846920473017,-0.4951725304180931,-0.24421983052487328,1.6511765425897287,0.3579820871041472
2019-04-12,982.9,0.26584705341755654,1.0,0.11169711211292223,0.2,-0.2737403142110678,-1.0329548267455844,-0.20843169304366366,1.627956803149363,0.32337311785060857
2019-04-16,977.17,-0.07121259668720209,1.0,0.12066370193942759,0.2,-0.5015052845474679,-1.205533079476408,0.010189241164714194,1.4942823949649349,0.32520896806858823
2019-04-17,972.1,-0.6965837501635994,1.0,0.14017480130231996,0.2,-1.1087806579229023,-1.2050337259995563,0.32141449672457095,1.2714775423483957,0.10115150160763241
2019-04-18,962.3,-1.0535637823398145,1.0,0.1622795777008483,0.2,-1.1895675918737827,-1.2094161122321434,0.663711849158017,0.9989703591748321,-0.006542637551366473
2019-04-19,966.21,-0.7265058470588532,1.0,0.1459216995882588,0.2,-0.9934796360392899,-1.0092192126212143,0.4979165467236365,1.0904038363192137,0.07361001879518822
2019-04-22,965.86,-1.1023126464884387,1.0,0.14936835698657616,0.2,-1.197139982403954,-1.2150500491038119,0.6398083735480091,0.9531004403305496,-0.07163030676652667
2019-04-23,968.0,-0.6916567784379595,1.0,0.13660388523190373,0.2,-0.9590272022662133,-0.9554496608068767,0.4370632924609959,1.0699003973252257,0.031624885076756606
2019-04-24,976.92,0.04096100077606865,1.0,0.13018820699407274,0.2,-0.534014300464717,-0.39762056937735446,0.1487608713276708,1.2610052481823335,0.20948727109475637
2019-04-25,974.13,-0.43625148714662954,1.0,0.13477895030663425,0.2,-0.8434123410644847,-0.7434390073837622,0.2816028081419133,1.1283294523379184,0.07350379222429254
2019-04-26,979.64,0.2769682010776624,1.0,0.12728165804571695,0.2,-0.479787792636638,-0.06795162714776476,0.024822181120670247,1.2866710083260706,0.22127928458651241
2019-05-02,978.5,0.08987291355917314,1.0,0.12602459018190448,0.2,-0.6744682119681171,-0.03263526237579648,0.0873294353794885,1.199729524653884,0.12971796745449074
2019-05-03,974.14,0.1719436694866759,1.0,0.11968239510176862,0.6,-0.7585489407019359,0.3161202217406646,0.06102820505456579,1.1606737705585914,0.08097626558191494
2019-05-06,957.97,-1.5069414740630749,1.0,0.17620072323885794,0.2,-1.282913032550942,-1.31304752971592,0.6814463294562062,0.6779323948323915,-0.4300184065259802
2019-05-07,957.56,-1.4501096011776928,1.0,0.15586860956077525,0.2,-1.2661843484077853,-1.2687971308219383,0.5939047846892025,0.6901647055033567,-0.44532075905518953
2019-05-08,951.22,-1.582453801187007,1.0,0.14842202619013256,0.2,-1.2937479958967528,-1.3204093340058447,0.6180674131091248,0.6182908328886382,-0.5522110069917906
2019-05-09,947.01,-1.5755371917950112,1.0,0.13559249068372745,0.2,-1.2971363784695065,-1.321441146205328,0.5330071793290341,0.6107903796661739,-0.5933212175483452
2019-05-10,952.55,-0.8225379517546378,1.0,0.12758064944343228,0.2,-0.9705974228205629,-0.8417592856066248,0.20213045393558743,0.7708890639858582,-0.2205788040964503
2019-05-13,958.54,-0.3149827262463982,1.0,0.11798214134647521,0.2,-0.7194152717949228,-0.49488572981558465,0.0030628889179782144,0.8654353730065009,0.008360903351372996
2019-05-14,965.34,0.1396001348645745,1.0,0.11065421281670798,0.2,-0.4763635822999156,-0.09970413569440036,-0.16217184415616362,0.9713658885132711,0.1169394753721887
2019-05-15,975.64,1.5050695970645656,1.0,0.11493636943933079,0.6,0.3063074624805925,0.951105317198759,-0.6286134901678443,1.2820078888986792,0.524040494867195
2019-05-16,975.69,1.6687001025882149,1.0,0.10587114533456031,0.6,0.5876926288892766,0.8550337761891799,-0.5988600156632092,1.2837160590212822,0.7019852782107998
2019-05-17,976.48,2.105951998078798,1.0,0.09716882106526363,0.6,1.2711689752109077,0.7661247556731061,-0.5988311199035207,1.296918085224502,0.9916112839331687
2019-05-20,987.13,2.343169257441718,1.0,0.09660648459947717,0.6,1.2507826157311046,0.968483279121684,-0.8387671543897531,1.4618986354284065,0.9759491432843391
2019-05-21,986.29,2.1303560229406573,1.0,0.09520283213264316,0.6,1.1409564224170028,0.8030877407269412,-0.7451947324006356,1.4152618131662027,0.9229033786809917
2019-05-22,983.78,1.9102821628556945,1.0,0.09746037270856384,0.6,0.9435513412636439,0.7995271767985244,-0.6295107037620881,1.3389123705247747,0.8327767103116316
2019-05-23,982.71,2.0978000626872615,1.0,0.09132120694931262,0.6,1.109667754129388,0.8788568217759452,-0.6867881508279605,1.3866104641287775,0.8951154702960316
2019-05-24,970.03,1.4410893411888424,1.0,0.10439667980931906,0.6,0.6648054296402308,0.4842040425961596,-0.4413336669515631,1.2268943421320715,0.6999923842819009
2019-05-27,975.14,1.7199033598957598,1.0,0.09656223341639161,0.6,0.7983600681013665,0.8982519113076075,-0.42821200823371725,1.2640929248442492,0.7497249157047219
2019-05-28,972.0,0.9842736693030052,1.0,0.09266126246333946,0.2,0.7623052444372791,-0.5262547411022074,-0.33149928611223883,1.243451929626158,0.7273072470561828
2019-05-29,971.54,0.6635255558809521,1.0,0.091208349339908,0.2,0.675727815349649,-0.9216013576259778,-0.20140768085626043,1.20626902297136,0.6836797525898494
2019-05-30,969.34,0.2049490924956141,1.0,0.09297164327163993,0.2,0.5075501819477752,-1.4292176409275823,-0.02510424297021925,1.1434163786230034,0.6056525977120134
2019-05-31,959.88,-0.7474440547995667,1.0,0.12385193020958997,0.2,-0.3537264602259339,-1.4302810047566858,0.511442732078386,0.8471878137791881,0.23555705024050302
2019-06-03,946.47,-2.018164723176991,1.0,0.16184106414950852,0.2,-1.5118601608615672,-1.4175515584706029,1.1936761538980205,0.4421677017189359,-0.27963429528431477
2019-06-04,951.16,-2.1289385905693288,0.0,0.14903249445358618,0.2,-1.5783728507325374,-1.4082586197835139,1.2502057469081427,0.3992159972548073,-0.34554352349377654
2019-06-05,951.41,-1.8391740420395029,0.0,0.1338591004574697,0.2,-1.3882490335294742,-1.2496218177324543,1.0722730797478541,0.45803972837959467,-0.2802589851504388
2019-06-06,948.21,-1.930728097474696,0.0,0.12607152603443977,0.2,-1.4621218528016646,-1.3064526827302405,1.0469123979697503,0.4208444468748238,-0.33297636668777036
2019-06-07,958.28,-0.69898777633248,0.0,0.12510303536409112,0.2,-0.6585208991063287,-0.616350291504079,0.4948652737437421,0.7128730043221275,0.02879621114846842
2019-06-10,962.9,-0.1903941072874747,0.0,0.11590204101600309,0.2,-0.3704196663535069,-0.2722582188098867,0.2521084633269485,0.8136790089399014,0.15624887064726015
2019-06-11,962.07,0.33691423454053593,0.0,0.10807767331978298,0.6,-0.09500555505142515,0.14607073825706263,0.027781599210363186,0.90954358047081,0.28054972922390004
2019-06-12,954.17,-0.08163963954929915,0.0,0.11463982581543532,0.2,-0.43712390778338717,-0.008563968532181266,0.17410973511361869,0.7761939751488852,0.12056280157707149
2019-06-13,950.08,-0.32674113003358807,0.0,0.11629120451127055,0.2,-0.681452419749471,-0.0384867888709165,0.24574338412232966,0.6804159611918139,0.0056576324002491395
2019-06-14,953.61,-0.11185638514428956,0.0,0.10578106123705258,0.6,-0.5975312037189341,0.15586303337309568,0.1316749077832254,0.7068389973940737,0.04151557220556332
2019-06-17,946.95,-0.9808989703147745,0.0,0.11949627259590401,0.2,-1.0802176583038348,-0.6577216059418483,0.36874145465368713,0.5144598994954223,-0.15286405047405258
2019-06-18,944.01,-1.3523628354159116,0.0,0.11806810102800623,0.2,-1.260990132441112,-1.1188361829672007,0.3929426216544265,0.44255208607122376,-0.23907300507439486
2019-06-19,949.69,-0.5886664504557596,0.0,0.1110513789272257,0.2,-0.8956625795501691,-0.416542777376547,0.09319326081404257,0.5703538121646118,-0.07925768305064157
2019-06-20,959.18,0.49212805222124656,0.0,0.10677747028995599,0.2,-0.3117437675336285,0.5007824075989894,-0.24023583060021764,0.7322803023444222,0.2551461489596971
2019-06-21,959.2,0.388411721319892,0.0,0.10199869803399511,0.2,-0.3602576313429232,0.3805820384397685,-0.2267532057354457,0.7091702307243122,0.2272852174217217
2019-06-24,962.85,0.5582229868778718,0.0,0.09376191199747283,0.2,-0.26477815231879503,0.610437198847372,-0.22134647159920032,0.7297247366505941,0.2605105123514193
2019-06-25,960.13,0.9710698650470633,0.0,0.08710189695224133,0.2,-0.09066939168824156,1.2181324921996752,-0.23185375010742085,0.7651844504385731,0.3369758035326555
2019-06-26,959.13,0.43439389219237884,0.0,0.09306469176247352,0.2,-0.3077457358204274,0.6183341276889246,-0.02987195331067881,0.6632081891332594,0.28237316459414635
2019-06-27,943.11,-1.2071521753420626,0.0,0.11761819141925887,0.2,-1.0911213485846425,-1.3993432870607712,0.447223201157459,0.3876653891021324,0.2403151444256352
2019-06-28,949.94,-0.03091792756495723,0.0,0.11206056656933602,0.2,-0.29236720384574144,-0.3047759165296036,0.15706818007666337,0.5521933473754864,0.43580252126502317
2019-07-01,965.61,1.1771962622851098,1.0,0.10770720379567088,0.6,0.5316767692802188,0.8132472221831869,-0.13694984492696113,0.721985867262465,0.637449987450341
2019-07-02,961.98,0.5314066472076655,1.0,0.11122531649050427,0.6,-0.05810252213221905,0.42960679441247696,0.01962758784636629,0.6061728796972927,0.4945290921894018
2019-07-03,960.39,0.3466886485086441,1.0,0.10650941991859339,0.6,-0.20457439133045735,0.29317932765665333,0.05365367502286077,0.5709123144127694,0.4488159963254137
2019-07-04,973.04,2.08066014326621,1.0,0.1069793138007076,0.6,1.1403456306433637,1.6755364710396374,-0.3722766500089938,0.838803043761014,0.7663403182488038
2019-07-05,975.34,2.149419795195532,1.0,0.0992738091183766,0.6,1.2059600636070837,1.6284064711378752,-0.45683493968533007,0.9033690689452463,0.7742324980053636
2019-07-08,966.35,1.4042526749049058,1.0,0.10285143974831928,0.6,0.7295375829916199,0.9578166839636685,-0.2344092607450986,0.7943807694709036,0.653512167586086
2019-07-09,969.05,1.8717348245557868,1.0,0.09712333662555425,0.6,1.1785418369454241,1.203445513906062,-0.3404635789206807,0.9002991207901153,0.7747127424400955
2019-07-10,973.65,1.7664509236317631,1.0,0.09132867452216928,0.6,1.161645980441626,1.0436411438416193,-0.2941176794927611,0.9049771309886535,0.7849094881415987
2019-07-11,978.63,1.7157805235580965,1.0,0.0856155305243742,0.6,1.1431465128084426,0.8853565231416007,-0.3567137086451573,0.965318545729857,0.7838304869219168
2019-07-12,975.4,1.448927136237601,1.0,0.0857677940440963,0.6,0.9768215093966428,0.7103289664229046,-0.24052020188812895,0.9139418882925957,0.7272069117842024
2019-07-15,972.53,1.0834154914365408,1.0,0.08740690249832817,0.6,0.743259191182326,0.46138839812378696,-0.09936489958380576,0.8406065629067321,0.6430879103581187
2019-07-16,982.11,1.3733394661254266,1.0,0.08291018273179816,0.6,0.7890294580802905,1.025285735811886,-0.0864632982535036,0.8492816350033213,0.668548382126824
2019-07-17,982.57,1.7958197501390085,1.0,0.07997438707095089,0.6,1.0882281763079198,1.3066670116602923,-0.22157410408728098,0.972268240564452,0.7950917501874184
2019-07-18,976.05,0.10807541903524548,1.0,0.08993078057350308,0.6,0.44563523059250953,-0.7996810151017475,0.16138501245097445,0.7532304595441464,0.5180722960354033
2019-07-19,982.34,1.145362595756875,1.0,0.08588653750074716,1.0,0.8372039623265475,0.6474626354224462,0.030668622558207393,0.8768293823112489,0.6748084585947669
2019-07-22,982.04,-0.49775387973809937,1.0,0.0942460964196773,0.6,0.2859244650670648,-1.624357162133687,0.30609591590000035,0.6739791859677393,0.4265555086498988
2019-07-23,989.46,0.7935443595335276,1.0,0.09003997460162043,1.0,0.7382062841219827,0.17057670855377718,0.11019510895997503,0.8215811886600973,0.6121693234282201
2019-07-24,988.41,-0.6844838958742812,1.0,0.09953353247129051,0.6,0.11749063083642065,-1.5987497730496034,0.4371017223692345,0.586839166506099,0.3367596976402926
2019-07-25,994.95,-0.19595383257966212,1.0,0.09245947732501593,0.6,0.11375132726849432,-0.8406670376008976,0.2941577063339346,0.6594553481236014,0.4301050079279616
2019-07-26,993.35,-0.9136789362701595,1.0,0.09392270312958974,0.2,-0.3862148493929939,-1.5560509828390345,0.39687118451887277,0.5442217853347323,0.3031648965039951
2019-07-29,997.94,-1.1275481036696893,1.0,0.09329315393005672,0.2,-0.66702618395257,-1.5273392892421152,0.4664452668795057,0.46054046559913075,0.21655591485484743
2019-07-30,986.02,-2.1595560695844407,0.0,0.11243061972430159,0.2,-1.7247413638215392,-1.4993873570340472,0.9416726566324822,0.06882977514180737,-0.21980710087103844
2019-07-31,991.66,-1.8664041072725779,0.0,0.10230905050644301,0.2,-1.5407070850191127,-1.3142451824308947,0.794237044828376,0.10643774063422341,-0.1604309069864793
2019-08-01,997.39,-1.3187140802443331,0.0,0.0951624183640666,0.2,-1.1770420359788905,-0.9633046031455094,0.5597930957152968,0.20437380978205147,-0.035269367741962473
2019-08-02,991.1,-0.8439367149325427,0.0,0.08855227537982972,0.2,-0.8946254338844913,-0.6078557551737462,0.36141133586186924,0.2823615840332256,0.06320483360533795
2019-08-05,973.15,-1.8349578922406786,0.0,0.09729276801670868,0.2,-1.5950619253781735,-1.38949384189445,0.5957816748611271,0.0634327844765378,-0.17807726269467655
2019-08-06,964.61,-2.1950459049168045,0.0,0.10792435279179823,0.6,-1.607782768677967,-1.4087471180226356,0.8953574493855506,-0.2079805717361573,-0.4815329203675547
2019-08-07,965.93,-2.167649665400415,0.0,0.10393487136041647,0.6,-1.578598605985665,-1.3842861820482786,0.8244917857793493,-0.25822155957609383,-0.535016073232978
2019-08-08,975.24,0.36821369983092667,0.0,0.10871621605513616,0.2,-0.19327619924496275,0.586489949274799,-0.1331966160437311,0.3226619422808073,0.12972203098625237
2019-08-09,974.34,1.5860812539867168,0.0,0.10517901094449644,0.6,0.5188210553032232,1.4156113451237005,-0.6299249312637254,0.612844374237412,0.4686196975676015
2019-08-12,975.31,1.6945070983806265,0.0,0.09657342787073186,0.6,0.675174079851309,1.2753355884856512,-0.7251937989442385,0.6668693861565649,0.53957520270252
2019-08-13,966.83,0.5930422645433964,0.0,0.10729877470260289,0.6,0.016284931395010943,0.476454209319905,-0.3492633280757597,0.37989936836916904,0.2268645872175792
2019-08-14,968.91,0.9520517142629978,0.0,0.09825851808044779,0.6,0.3082957563482397,0.6151523845961648,-0.4525756349958407,0.43488496684670525,0.39717173322372845
2019-08-15,979.38,1.6274760237724617,0.0,0.09350638654518209,0.6,0.7825571971826849,0.9669893327826135,-0.7215439275844758,0.6093930946249551,0.6042477673848748
2019-08-16,980.0,2.201816070816837,0.0,0.08903958201669294,0.6,1.2680374855507166,1.138776105693659,-0.945465204155008,0.7649895756067706,0.8161855617141258
2019-08-19,981.03,2.0163131130986733,0.0,0.08720923004822388,0.6,1.1609177060331013,1.0111134789484757,-0.862495101108774,0.7166541467355019,0.7706906019006213
2019-08-20,984.67,2.605821940163418,1.0,0.08650451980586296,0.6,1.2584512666232903,1.6755364710396374,-1.1695580402121184,0.9814529801725236,0.8110895721871801
