timestamp,vnindex_close,vn100_ew_close,composite_health,health_signal,volatility,agreement,market_cycle,w_market_cycle,contrib_market_cycle,market_trend,w_market_trend,contrib_market_trend,market_breadth,w_market_breadth,contrib_market_breadth,market_volatility,w_market_volatility,contrib_market_volatility
2020-09-25,908.27,136.02028866663383,1.8248474686420115,1.0,0.08754744204545242,1.0,0.3329670456082845,0.3934618121998315,0.13100981716785956,0.8731196133902472,0.5468616631677105,0.47747564392293895,1.3568463001127025,0.514550238818579,0.6981655877630963,0.9769153215376672,0.5304414910521358,0.5181964197881169
2020-09-28,912.5,137.13596270162023,1.8339835184771793,1.0,0.09283389649997385,1.0,0.20190072329345418,0.39310341666874465,0.07936786415454763,0.9457031284949174,0.5469598433967392,0.5172616350613863,1.4121175929788172,0.5146623420834355,0.7267637476997016,0.9624749126075755,0.530497226341445,0.5105902715615435
2020-09-29,903.98,135.92552022548216,1.4717495146400896,1.0,0.11092590348157531,0.5,-0.24040098114954495,0.39263920496281257,-0.09439085011083742,0.7827048247930154,0.5470770474011075,0.42819984453436405,1.2485314180258806,0.5148030697098136,0.6427478066288699,0.9332981872008391,0.5305836016599176,0.49519271358769323
2020-09-30,905.21,137.01557354474824,1.5190866977655704,1.0,0.11277043151817562,0.5,-0.029828100059361082,0.39172146067032776,-0.011684306924273613,0.8571094008429669,0.5473528024356267,0.4691412325453188,1.2710507937418767,0.5150749874153606,0.6546864715908812,0.7667850840035039,0.5307136367715055,0.4069433005536439
2020-10-01,914.09,138.62778249389703,1.6079809136325016,1.0,0.1208768094512052,0.5,-0.011008370212767774,0.3912868763614586,-0.004307430794384427,0.9775219213414313,0.5474782832512463,0.5351720233364666,1.2957038234466265,0.515160930607707,0.6674959874787282,0.7716726527322506,0.530821368570409,0.4096203336116912
2020-10-02,909.91,138.399191095194,1.529612810174054,1.0,0.11533297151687871,0.5,-0.1286303655694529,0.3907397665830614,-0.05026099901810189,0.909432667491573,0.547679383818098,0.4980775229558339,1.3475741600823483,0.5152759814510237,0.6943725979144709,0.7297416710920606,0.5309052554749552,0.3874236883218511
2020-10-05,914.68,140.49707295644015,1.7149740975490368,1.0,0.12922539668708824,1.0,0.007613191817090036,0.3901941012848194,0.002970622538978388,1.0699115638243983,0.5478899318991788,0.5861937738418935,1.3960608233565261,0.5153593113801491,0.7194729445698234,0.7652171304010483,0.5310084425127565,0.40633675659834156
2020-10-06,915.67,141.01313619194394,1.7597269781443587,1.0,0.12153750636346909,1.0,0.22113680613517503,0.38958288426761084,0.08615111475186898,1.0660288247330476,0.5480904291280788,0.5842801960108376,1.4116508818003746,0.5154885035390643,0.7276898005788756,0.6808301890870582,0.5311249010383379,0.3616058668027766
2020-10-07,919.72,140.84640788246583,1.7592640496890788,1.0,0.1147685798803025,1.0,0.07752490822157315,0.38931324016400387,0.030181473213157665,0.9963695222444602,0.5482693555333316,0.5462788758340237,1.5190064871611197,0.5155080281897589,0.7830600390038812,0.7526442563857766,0.5311189957890583,0.39974366163801617
2020-10-08,918.84,140.33985665018898,1.7353970633684326,1.0,0.11493226479520915,1.0,0.2504296847937355,0.3889342483549293,0.09740068122101339,0.8993423172663151,0.5484545790185723,0.4932484120098841,1.4012217465938315,0.5155905224601257,0.7224566524088034,0.795087858299447,0.5311253508913324,0.42229131772873174
2020-10-09,924.0,140.59830455225222,1.7086220066691804,1.0,0.10622875195871738,1.0,0.24816109555404603,0.3887488566429098,0.09647234215988729,0.8802900707744746,0.5485157174757598,0.4828529397576483,1.385278584704616,0.5156514327234885,0.7143208869241017,0.7812945148365638,0.5311388086659617,0.41497583782754305
2020-10-12,925.83,139.72280532452749,1.4367797512323561,1.0,0.11462715561212447,0.5,-0.24307685832493525,0.3887148500504143,-0.094487584534503,0.7565073739664722,0.5485630913207552,0.4149920236699946,1.2769796489890637,0.5157350407951867,0.658583151365998,0.8618892930201512,0.5310335845188017,0.45769216073086666
2020-10-13,929.86,140.0066211952332,1.490504195945125,1.0,0.10625726926343702,0.5,-0.04385619866605078,0.38842380097415236,-0.017034791382144997,0.7482817728424332,0.5486858768918254,0.41057164069422014,1.3246748268744062,0.5158225770170313,0.6832971829079459,0.7789889841392732,0.531034677187611,0.41367016372510396
2020-10-14,940.18,140.47550098524536,1.5379604398967697,1.0,0.10102009930138423,0.5,-0.0663662549236232,0.3880116414062028,-0.025750879506897528,0.757845359793151,0.5488628360664249,0.4159531534758491,1.3399969376654954,0.5158923453701894,0.6912941629611239,0.8594927523032779,0.5310853427716021,0.4564640029666941
2020-10-15,942.76,140.17471334359766,1.4670822801215113,1.0,0.09926057225934883,0.5,-0.29509759440830796,0.3875257659258189,-0.11435792129594619,0.6957499345132134,0.5490371989060465,0.3819925951842,1.3839789067592085,0.5160000315869593,0.7141331596034369,0.9136960319140806,0.5311552525987735,0.4853144466298205
2020-10-16,943.3,140.14195878129087,1.4732238470072059,1.0,0.09327222272898522,0.5,-0.09602726333005189,0.3873170572587646,-0.03719299704960817,0.6615674159853075,0.5491126755672442,0.36327505385980025,1.2783981184659061,0.516066712202685,0.6597387138827987,0.917611988192321,0.5311646780840236,0.48740307631421503
2020-10-19,943.69,140.34781207101884,1.3287557731299162,1.0,0.08603783229328181,0.5,-0.45732693211126163,0.387058984130019,-0.1770124977582831,0.6507023578422492,0.5492121929222148,0.3573736688901974,1.2349528515503134,0.5161502719770932,0.637421250206581,0.9619793763111449,0.5311687177232691,0.510973351791421
2020-10-20,944.42,140.92723472566882,1.389285139938432,1.0,0.08425482694940416,0.5,-0.406213147625582,0.3864335115773399,-0.15697437308583803,0.6741777806796222,0.5494210698693923,0.37040747754317055,1.2221417544573163,0.5163199754706584,0.6310162006830691,1.025586509935585,0.5312431759971673,0.5448358347980305
2020-10-21,939.03,139.7440089136391,1.2607366185888305,1.0,0.10598777633374203,0.5,-0.5587698741747607,0.3857074145215493,-0.21552168348047834,0.5354329334814468,0.5496687963357872,0.2943107760652865,1.2089878537279464,0.5165074152880891,0.6244511914437159,1.0492421671797352,0.5313323768323231,0.5574963345603065
2020-10-22,949.9,140.58405227041618,1.1941554463098152,1.0,0.10466885553471279,0.5,-0.5540965234734906,0.3846207994347739,-0.2131170478224029,0.5871469798682821,0.5500500256870389,0.32296021135861586,1.1938925699832377,0.5167504464506087,0.6169445185529027,0.8793551228684816,0.5314892152969242,0.46736776422069964
2020-10-23,961.26,141.56510915549194,1.3197758427233317,1.0,0.105246870609907,0.5,-0.36954270577303977,0.3837719353692919,-0.14182011939612427,0.648150408095178,0.5502568091367979,0.356649175399166,1.2098108485869143,0.516834364331781,0.6252718208911104,0.9019717319282203,0.5318070942242704,0.47967496582917946
2020-10-26,950.8,139.87111490671504,1.1132906379482943,1.0,0.1357651590402862,0.5,-0.5291822921719177,0.38306014669059935,-0.2027086464654424,0.4661822864569897,0.5505295176212147,0.25664710928672146,1.112867749977343,0.5168993213144826,0.5752405846760639,0.9100271736660908,0.5319748733443675,0.4841115904509514
2020-10-27,946.47,138.48779565451838,0.8629275635536084,1.0,0.1527545265631548,0.5,-0.4775295877842631,0.3821265823825973,-0.18247674936657093,0.32137806740468394,0.5508726881480943,0.1770383999030577,0.9900137799442725,0.517089993761798,0.5119262192954779,0.6698663101056712,0.5321057177295805,0.3564396937216439
2020-10-28,921.05,135.36714091549158,0.42045271477830853,1.0,0.21259340449376127,0.5,-0.8206189211768495,0.3817058268249111,-0.3132350238159759,0.027059274667381727,0.5510536832480581,0.014911112971481575,0.8399546704141417,0.5171050009295993,0.43434476062532607,0.534439709215487,0.5322057101913312,0.2844318649974768
2020-10-29,919.08,135.6464695323511,0.2184207233201867,1.0,0.1880193797347275,0.5,-0.77321364739115,0.3807476356275667,-0.2943992680791474,0.05299133233660199,0.5513508906889629,0.02921681828258035,0.8628512638880327,0.5172754565112875,0.44633178142902347,0.07000392862943622,0.5324185716065358,0.03727139168773031
2020-10-30,925.47,136.11463201588955,0.3316129714616335,1.0,0.16971719209134195,0.5,-0.7726851257784816,0.38047927377657226,-0.2939906755141561,0.09523485928571322,0.5514310476564462,0.05251545822933508,0.8292744074513401,0.5170146686758554,0.4287470330098209,0.2709204486005832,0.5327805873724767,0.1443411557366336
2020-11-02,933.68,137.35546427327142,0.527028370785194,1.0,0.16375443876714302,0.5,-0.7047543727905276,0.3802071188479714,-0.2679526295741957,0.20434583097582107,0.5515153999892041,0.11269987270675624,0.8806081526751987,0.516889954512698,0.4551775079797945,0.4260787773531067,0.5330085227047817,0.22710361967283899
2020-11-03,935.41,138.54478521896368,0.6494961035463744,1.0,0.15799607061892576,0.5,-0.7203139066997386,0.38024881478124334,-0.2738985092930227,0.30393706137322396,0.5514607561117899,0.16760936167527357,0.9594377895698316,0.516542760973022,0.4955906448062541,0.4878297258872336,0.5333717741054915,0.2601946063578694
2020-11-04,939.76,139.98564891543933,0.842007778768459,1.0,0.15618109343466446,0.5,-0.5741186834859004,0.379674756809667,-0.21797837153239544,0.42095188314071064,0.5516608923277179,0.23222269148043764,1.0369793964893552,0.5166302024562934,0.5357348755513006,0.5473937656403187,0.533489055958672,0.2920285832691162
2020-11-05,937.75,139.17811536934497,0.771115795154159,1.0,0.1568095486909937,0.5,-0.5905614785355209,0.3787372965628612,-0.22366765783470935,0.3306662606236899,0.5520336489154806,0.18253890242533283,0.9753689850341198,0.5167391873927827,0.5040113767346543,0.5775788402959215,0.53366424170068,0.30823317382888116
2020-11-06,938.29,139.4554256378043,0.8041427243946183,1.0,0.14116085963126787,0.5,-0.6131899215320069,0.37814526405205723,-0.23187486479178102,0.34231642596010553,0.5523335703894635,0.18907285375350552,1.0528517378680424,0.516684685689417,0.543992369257906,0.5675109265164179,0.5338264904159931,0.3029523661749879
2020-11-09,951.99,141.63955121039126,1.168006131089714,1.0,0.15172249997173412,0.5,-0.24842625931920215,0.3770217362843672,-0.09366209962715605,0.523097589114129,0.5528001649417378,0.2891684335429159,1.1548868495613591,0.5167570303521438,0.596795898772071,0.7034756101222704,0.5340681226127831,0.3757038984018832
2020-11-10,951.9,141.90621565415245,1.228378950781232,1.0,0.1366862319675532,1.0,0.014815718998305012,0.3765697951238508,0.005579152267804263,0.5231591587953125,0.5530439355194497,0.28933000008320436,1.1436343753705773,0.5166650980917792,0.59087596673197,0.6412930500906462,0.5342235217578422,0.3425938316982533
2020-11-11,952.22,142.08677780913763,1.456579703167945,1.0,0.12295848227436877,1.0,0.503696331674334,0.37613512995515963,0.1894578851722628,0.5145151195844226,0.5532565521833029,0.2846588611074575,1.10406336765496,0.5165461701581913,0.5702997041741247,0.7712281339504716,0.5344245555499527,0.4121632527141002
2020-11-12,959.28,143.18112724200262,1.58693143753589,1.0,0.12204493861811201,1.0,0.589873412915009,0.37623848735956383,0.2219330806087664,0.5871433340759994,0.5532232993358064,0.32482137246055,1.0929578189980533,0.516241305515481,0.5642299713529078,0.8901517774341825,0.5346807422949366,0.4759470131136659
2020-11-13,966.29,144.19999870863134,1.6307709810978677,1.0,0.1202486124850675,1.0,0.49152714637924255,0.3771006971786112,0.18535522958182565,0.6478320992773147,0.5529114356014861,0.3581937760401446,1.1632582609649065,0.5157975393514325,0.6000057486359253,0.9109839123159992,0.5348241832298878,0.48721622683997196
2020-11-16,950.79,142.637512128699,1.4757671599915438,1.0,0.14345206900949153,1.0,0.4181150190628866,0.37857330353365937,0.15828718402367595,0.4788872763361567,0.5524931247979256,0.26458192772893085,1.072222873854112,0.5151185829312139,0.5523219273661639,0.9358828455713345,0.5348704950000266,0.5005761208727731
2020-11-17,968.9,144.6703263798885,1.5599700282318962,1.0,0.15098559736431674,1.0,0.6092497746913581,0.3792917307679069,0.23108340151264253,0.6323260307913858,0.5523173615766577,0.3492446449829386,1.1381918114647176,0.5148242553758422,0.5859687518122042,0.7360766298907901,0.5348264215133679,0.393673229924111
2020-11-18,973.53,145.4681864692471,1.6535597955371228,1.0,0.14198759255420784,1.0,0.8863515190631364,0.38020283672862193,0.3369933618865277,0.6683762955877428,0.551856364091458,0.36884771232796937,1.1230656480512042,0.5141837383915546,0.5774620933741021,0.6917176010305705,0.5352713699881122,0.3702566279485239
2020-11-19,983.26,146.3492577510463,1.793813289352638,1.0,0.1353043380069849,1.0,0.8591230878433694,0.3811361482844211,0.32744286460284017,0.7093955836834823,0.5514289695222914,0.39118127569424704,1.2878727161206935,0.51362201342625,0.6614797774906439,0.7724405936529869,0.5355872994820396,0.4137093715649068
2020-11-20,990.0,147.7533539383024,1.9321731451868962,1.0,0.13577776583477286,1.0,1.0087978997383749,0.3819314135643487,0.3852916078478236,0.7915640070090668,0.5510937382530441,0.4362259676891854,1.2916702590171316,0.5134743984313088,0.6632396092204345,0.8354991855471103,0.5355073567623782,0.4474159604294528
2020-11-23,994.19,148.7132853205159,1.9265480338874186,1.0,0.13080416344974488,1.0,0.8967312913809351,0.383376200959901,0.3437854357714889,0.8287989618711545,0.5504366766078308,0.4562013461483786,1.3174305104494657,0.512904198909106,0.6757156405804978,0.8416053950252091,0.5356971498187089,0.4508456113870531
2020-11-24,995.76,148.72573315975671,1.880268512416409,1.0,0.11910484709038421,1.0,0.8156391749973392,0.38379973940022116,0.3130421028085902,0.7818201448967155,0.5499613022406633,0.4299708250053817,1.2927217528016293,0.5124118639383265,0.6624059629067034,0.8853306149710957,0.5363528761639362,0.4748496216957336
2020-11-25,999.94,148.89579852333276,1.906785900339733,1.0,0.10775029784377002,1.0,0.9199963225276985,0.3834951094062022,0.35281409036106337,0.7501900486340358,0.5497241734806808,0.4123976044387771,1.2192420207171542,0.5130067742248521,0.6254794160474976,0.962423192050108,0.5362451713087197,0.5160947894923951
2020-11-26,1005.97,149.43441321291374,1.9285296418573896,1.0,0.10207949294056928,1.0,0.8164559018586082,0.38226405994165646,0.3121017478077982,0.7510380324628384,0.5493466220538711,0.41258020616744584,1.2458566354880571,0.514383755198842,0.6408484146017418,1.049995717562703,0.5361919709418079,0.5629992732804037
2020-11-27,1010.22,150.47445958516684,2.0187535828569363,1.0,0.10300764370011417,1.0,0.9276356634394582,0.38079672084186106,0.35324061877370994,0.7929991042982015,0.5489429635729113,0.43531127842411893,1.2474556455368644,0.5159478535303248,0.6436220626890309,1.0940655125507233,0.5361467080728233,0.5865796229700764
2020-11-30,1003.08,150.27862182329125,1.95018033742067,1.0,0.09909097460961203,1.0,0.9119619584802893,0.3799147032598558,0.34646775684031605,0.7289646347455135,0.548447211069222,0.399798620894271,1.199964941828705,0.5172512661803096,0.6206833855328793,1.0880682619812407,0.5360238824457682,0.5832305741532039
2020-12-01,1008.87,151.1523133423376,1.8838522056507898,1.0,0.09842703292343644,1.0,0.7060482785294724,0.3793678247944483,0.2678519996255907,0.756780468491617,0.5482914926814001,0.4149362927013979,1.1787477861405116,0.5177580277845648,0.6103061290075332,1.1019929784777762,0.5360812599117497,0.5907577843162679
2020-12-02,1014.32,151.8907227419435,1.8187918249423922,1.0,0.09623906310938199,1.0,0.5021948326097916,0.3787130731395372,0.19018774837244964,0.7702751246650256,0.5480700787678683,0.42216474824809014,1.1799008814512324,0.5186277135515227,0.6119292963644789,1.1093055206551359,0.5359299317344662,0.5945100319573735
2020-12-03,1019.8,153.46038462442974,1.9072421229462135,1.0,0.10427579967728505,1.0,0.6620801717456256,0.3775952735344115,0.24999834355199965,0.849579381260894,0.5481344519339755,0.46568372852184614,1.1347910803657362,0.5190615635585963,0.5890264324869878,1.1236420324505025,0.5362327155663091,0.6025336183853798
2020-12-04,1021.49,153.65458558558927,1.807946888480997,1.0,0.09521116557786195,1.0,0.5392897246218425,0.3757596140560286,0.2026432987882855,0.8122607060173815,0.5481675417499331,0.44525495447761315,1.1366795458720482,0.5203005407510841,0.5914149823779234,1.0603147210999493,0.5362876149142641,0.5686336528371749
2020-12-07,1029.98,154.38420571174927,1.9174477730731798,1.0,0.09323926635992089,1.0,0.691861347390846,0.37445388197122503,0.2590701673163446,0.8195238452076298,0.5483885079172892,0.4494174586760516,1.1606898024030248,0.5209200269416194,0.6046265631386466,1.126702659209775,0.5363736199628683,0.604333583942137
2020-12-08,1029.26,155.04489183332822,1.8652980921440565,1.0,0.09073157015254925,1.0,0.5020113471155573,0.3732693992592545,0.18738547395915314,0.8202312379057929,0.5484975747391148,0.44989484471658925,1.1832917328908084,0.5216120618613316,0.6172192405766426,1.1386675458994957,0.5364151591842976,0.6107985328916715
2020-12-09,1039.13,156.27432213957897,2.0284811858578315,1.0,0.0950966566273554,1.0,0.8188254161683486,0.3724416794047558,0.3049647131370378,0.8651603703313268,0.5485793066567125,0.47460907610322384,1.2044960662783735,0.5220841910020161,0.6288483543280553,1.1558613214569613,0.5364476090504793,0.6200590422895144
2020-12-10,1030.91,154.49664055851798,1.6812788116704867,1.0,0.12571009102716443,1.0,0.2868385580791519,0.3724752904870248,0.10684027524341143,0.6696879655096734,0.5484689987646268,0.3673030879278105,1.158346282616133,0.5221923845799861,0.604879607488681,1.122707286176884,0.5364317560113327,0.6022558410105838
2020-12-11,1045.96,156.1946677761713,1.5497553199624772,1.0,0.13023803296151287,1.0,0.2508789270795859,0.37171524283201746,0.09325552130082428,0.7584678263992009,0.54838554712581,0.41593279395724964,1.114143281261178,0.5222026653288537,0.5818085910328219,0.8542447406442307,0.5370339340053856,0.45875841367158154
2020-12-14,1064.09,158.6438225096581,1.78109695169594,1.0,0.14277058863429318,1.0,0.7058180126390305,0.37110330788021373,0.2619313992517827,0.8990857885846454,0.5484229615679781,0.49307929087927227,1.1143578164924655,0.5222877682347633,0.5820154569908137,0.8264302548037273,0.5373360933882263,0.4440708045740713
2020-12-15,1055.27,158.91784474859918,1.6319141907518042,1.0,0.12885440449882693,1.0,0.5190419559407139,0.3711557533123586,0.19264540815789571,0.861595499425544,0.5482212883079383,0.4723449946953932,1.092883306421907,0.5222898001166669,0.5708018036619399,0.736966107573248,0.5375036655904889,0.39612198423657535
2020-12-16,1066.99,160.4162746255116,1.7303452722081634,1.0,0.1300656895993576,1.0,0.5370147130018889,0.3710517531671943,0.19926025073592854,0.9192397148816135,0.5480473168364418,0.503786859270364,1.0924238394253862,0.5223822614319338,0.5706628356811889,0.8492965324072899,0.5376630059072197,0.4566353265206819
2020-12-17,1051.77,159.34981990880183,1.4606220059112927,1.0,0.13772092520666243,1.0,0.11109091759612642,0.3711689270137698,0.041233496685129364,0.7778598759378886,0.5475375778717456,0.4259075123946481,1.0291319120750582,0.5229159114746051,0.5381494518303322,0.8469981089952552,0.537582717323084,0.455331545001183
2020-12-18,1067.46,161.58326092539045,1.5568695319334567,1.0,0.1458057760461225,1.0,0.28535405089133853,0.37023477314662523,0.10564799229822527,0.8919171902458423,0.5468447915948654,0.48774027001986553,1.050385704451736,0.5236701348012184,0.5500556234435133,0.7681671254452518,0.5381975256129572,0.4134256461718526
2020-12-21,1081.08,163.55226877215142,1.6252269656357068,1.0,0.1491767099466036,1.0,0.4577265218932785,0.3696003144666237,0.16917586643146967,0.9761420236071365,0.546375939841275,0.5333405155669132,1.0295426729930912,0.5241757100947451,0.5396612616889955,0.7111713834295221,0.5386174568795611,0.3830493219483284
2020-12-22,1083.45,165.64238170914646,1.6548202748082437,1.0,0.15304824542153084,1.0,0.47425684423101655,0.3699396466416142,0.17544640937218933,1.0611288387956743,0.5460964162679666,0.5794786560649066,1.0091891509058917,0.5243112350326786,0.5291292100930484,0.6884701415112221,0.5385360626740499,0.3707659992780995
2020-12-23,1078.9,165.17123791441492,1.5090758668023967,1.0,0.14585774450598657,1.0,0.30634072765911097,0.37086938412977,0.11361239700080009,0.9530020452196516,0.5458543455958085,0.52020030774484,0.9893468436914897,0.5242063483782265,0.5186218962110399,0.6626014314335775,0.5382440316708978,0.35664126584571676
2020-12-24,1067.52,163.27055530571627,1.411563116530941,1.0,0.16627939136698802,1.0,0.28087967932860697,0.37099171901774164,0.10420403507127193,0.7498554952031927,0.5456895707997279,0.40918832333924765,0.9903573118157544,0.5242860358904546,0.5192305091270087,0.7040238180281665,0.5382491888623178,0.3789402489934126
2020-12-25,1084.42,166.42530615689557,1.4009283220269184,1.0,0.17916505109991898,1.0,0.29201509476456006,0.37158628281903927,0.10850880359061237,0.9212944320300261,0.5455229141614139,0.5025872233617045,0.9708222643372738,0.5242264696320766,0.5089307282737477,0.5220578516981508,0.5380659746561356,0.28090156680085376
2020-12-28,1091.33,167.89878026593948,1.3552382057210843,1.0,0.1711880181321896,1.0,0.26581515291999414,0.3716209512468269,0.09878247998394898,0.9593881333939895,0.5452286335647448,0.5230858810286361,0.9516709925801217,0.5245571020197772,0.4992057779441135,0.43523456972565683,0.5380180781870967,0.2341640667643858
2020-12-29,1099.49,169.41549424464188,1.400887453680642,1.0,0.164841376466475,1.0,0.2843584291468509,0.37114681688000356,0.10553872583085173,0.995915709468722,0.5447622525182451,0.5425372852084871,0.9134877004370247,0.5250251674885401,0.4796040329206702,0.5074798244054136,0.538361126061977,0.2732074097206328
2020-12-30,1097.54,169.41337923111172,1.2859539937784512,1.0,0.1481811207532734,1.0,0.018184766578910588,0.3710117978715484,0.006746762942316064,0.9240022375625369,0.5444563913846132,0.503078923894607,0.8960874905703992,0.5252433886327013,0.4706640300585702,0.5671968704980532,0.5385507092356331,0.3054642768829581
2020-12-31,1103.87,171.02300620258927,1.541217057982211,1.0,0.14641227472638177,1.0,0.39889279189616,0.37084524943116676,0.14792749690702595,0.9660602101128732,0.5441407070901396,0.5256726858224677,0.9378924955945227,0.5255676294637807,0.4929259356014826,0.6955877207400507,0.5386681341248993,0.3746909396512347
2021-01-04,1120.47,174.05721661768445,1.5147509480284356,1.0,0.15997116401854997,1.0,0.32055421914814036,0.3705378888216964,0.11877748361603935,0.9503296072742208,0.5439525149812112,0.5169341799379191,0.9312851544121726,0.5255385296686964,0.4894262307520581,0.722712934465754,0.5390979393643062,0.38961305372241883
2021-01-05,1132.55,175.4148466236464,1.4184572696535533,1.0,0.15337237781030327,1.0,0.2777960449981088,0.37029353402549664,0.10286607924065559,0.9333161049829007,0.5434978963757061,0.5072553397117743,0.8918289703281549,0.5260101337066085,0.46911107592573975,0.6290509546141348,0.5392643827771739,0.3392247747753835
2021-01-06,1143.21,176.09834473311622,1.494894203502119,1.0,0.1413337709987625,1.0,0.4122864452108124,0.3698270918300431,0.15247469703326116,0.9159716004577305,0.5429235359477182,0.4973025401482017,0.8989856094944945,0.5263784645429735,0.47320666477194123,0.6889736681140193,0.5398033607971897,0.3719103015487152
2021-01-07,1156.49,179.0608922007999,1.5751900613610585,1.0,0.15406436200327414,1.0,0.5366627380851048,0.37095546431720416,0.19907797518810216,0.8992041228840004,0.542299102613201,0.48763758890608394,0.8809047200823005,0.5263976167348243,0.4637061452217805,0.7871355901105447,0.5396380971484694,0.42476835204509195
2021-01-08,1167.6899,180.63973314219322,1.6384370629033225,1.0,0.15015773635447546,1.0,0.8947286622335615,0.3734354148414804,0.33412336915175284,0.8821503651749012,0.541717043686118,0.47787588790917684,0.8632214554057062,0.5258053347800612,0.453886446348929,0.6910752776284089,0.5390894039386901,0.37255135949346374
2021-01-11,1184.89,182.98154363243432,1.5784140807906835,1.0,0.15419543406038957,1.0,0.7425861586286573,0.37577071030390197,0.27904212828973657,0.8654536022032158,0.5413171648566719,0.4684848902596387,0.845786735065088,0.5250207445935581,0.4440555814112269,0.7181728708010923,0.538632823039649,0.38683148083008145
2021-01-12,1192.28,184.846686987969,1.5570682425385354,1.0,0.15264780944011946,1.0,0.7813884935652997,0.38107867324190237,0.29777049041435316,0.8491281421150416,0.5400683141725582,0.45858720422854693,0.8286962071429458,0.52361824083982,0.43392045017482034,0.6823730808778132,0.5375213471917322,0.366790097720815
2021-01-13,1186.05,184.40616835654717,1.4897864975831367,1.0,0.14424888927219706,1.0,0.6373670699917887,0.3849546129186262,0.24535739371576795,0.832899070470488,0.5390792862123276,0.4489986363961418,0.8118373923999566,0.5224095584133122,0.4241116136670761,0.691561670567145,0.5369280421507961,0.37131885380415103
2021-01-14,1187.4,185.72076623491236,1.5251619742300186,1.0,0.14270755570551413,1.0,0.708316254852994,0.3874537269422915,0.2744397727965985,0.8171708195246307,0.5384681466040242,0.4400204566483194,0.795293688047271,0.5216532547102999,0.4148675408204168,0.7378374951659126,0.5364788406093073,0.39583420396468416
2021-01-15,1194.2,187.39560768679928,1.5454782539207208,1.0,0.14168147117912228,1.0,0.7452577698525872,0.3906809840386715,0.2911580388884745,0.8017265610647918,0.537598338503514,0.43100686716256814,0.779084995707212,0.5206267229040696,0.40561246817877694,0.7792815506421211,0.5360076590376345,0.41770087969090114
2021-01-18,1191.9399,188.2332216914337,1.4031199275059478,1.0,0.132027154066025,1.0,0.41002669457133817,0.3927341057294063,0.1610314672176589,0.786827567448898,0.5370009410886003,0.42252714419451237,0.7631445966568781,0.519891570609079,0.3967524429577764,0.7890880746889257,0.5358196210260557,0.42280887313600013
2021-01-19,1131.0,179.1904048100452,0.9851070054604075,1.0,0.3621098717376735,0.5,-0.3654653271054531,0.39494881731216924,-0.14434009870890377,0.5242837112307857,0.5364204209650372,0.28123648908353005,0.7473957940333229,0.5192663350607811,0.388097474807526,0.8594151968600957,0.5353793392987407,0.46011314027825523
2021-01-20,1134.6801,179.17168690714297,-0.1034615696860155,1.0,0.3081669374428621,0.0,-0.408606143044158,0.3970124594267099,-0.16222172978682317,0.4731228941955131,0.5358779129405689,0.25353610910589314,0.7319495369747461,0.5190910406371525,0.3799484468421029,-1.0751240167488185,0.5345656751164004,-0.5747243958471884
2021-01-21,1164.21,184.11840444596356,0.33204226138489457,1.0,0.3117234411499797,0.0,-0.17709542210279197,0.3990586957416449,-0.07067146816615623,0.7237389596149086,0.5354137998148387,0.38749982644145636,0.7172303136604509,0.5187404448894616,0.3720563719964304,-0.6684358984792754,0.5338469548069906,-0.3568424688868359
2021-01-22,1166.78,185.45445992302788,0.31600225539449467,1.0,0.27619272990575866,0.0,-0.24968152820457806,0.4008330043178651,-0.1000805970729168,0.7414544123661354,0.534912093766698,0.3966129321513262,0.7029249747018667,0.5185569343253148,0.36450661994209943,-0.6471073858193729,0.5331985188039937,-0.34503669962601413
2021-01-25,1166.05,187.00637999105962,0.4397579435947808,1.0,0.24956274667663877,0.0,-0.27402310766979643,0.4031101637507369,-0.11046149980425744,0.7266552540764721,0.5341150381018039,0.38811749871793094,0.6880670828082598,0.5183777765009905,0.3566786844696686,-0.3654335477864295,0.5324545077133364,-0.1945767397885613
2021-01-26,1136.12,182.22268872176141,0.30364483446735996,1.0,0.2953375270306058,0.0,-0.4534361129087602,0.4031385276706275,-0.18279756695073,0.4173844075758997,0.5340230128030594,0.22289287883070205,0.6734353119635573,0.5181457709135451,0.3489376588777611,-0.16027773584218236,0.5327510763843755,-0.08538813629037324
2021-01-27,1097.17,176.1588126600723,-0.28000114551382393,1.0,0.3570901774347819,0.0,-0.597142890712603,0.4007276006754145,-0.23929163785564264,0.0006490752226496313,0.534611899191743,0.00034700333749902284,0.5145877446317123,0.5186114382652454,0.2668710903571211,-0.5771560685639796,0.5335257101583549,-0.3079276013528014
2021-01-28,1023.94,164.65182059842635,-1.2591316929166116,1.0,0.532473768386155,0.5,-0.9882029107619226,0.3974611707232821,-0.3927722858235888,-0.7425943731896556,0.5354518096956312,-0.397623500994194,0.25782805737460185,0.5191720393392902,0.13385711834605957,-1.1272258553119328,0.5345805559775196,-0.6025930244448882
2021-01-29,1056.61,168.71464895942506,-1.5558176777015664,1.0,0.48153019461405966,0.5,-0.9234374018469417,0.3943702051598798,-0.36417619761868475,-0.49829785196998766,0.5363373108470536,-0.26725572992644636,0.28822758709957463,0.5194510380472445,0.1497201193127266,-2.00501420370675,0.535709855562828,-1.0741058694691619
