date,price_for_regime,market_return,regime_label,bull_probability,bear_probability,expected_return
2023-01-19,194.22995689854784,0.006974749385772275,Bull Market,0.9999998992569874,1.0074301253767715e-07,0.0023439915495481745
2023-01-27,196.33968836904248,0.010803461127886542,Bull Market,0.9999993969050299,6.030949700304473e-07,0.0023439882084862326
2023-01-30,195.8114388868313,-0.002694113391545809,Bull Market,0.999999771796799,2.2820320099268945e-07,0.002343990701830995
2023-01-31,198.10457877127476,0.011642917200378619,Bull Market,0.9999987340637679,1.265936232053028e-06,0.002343983800035781
2023-02-01,191.1277358497207,-0.03585308827218504,Bear Market,3.967859047144022e-34,1.0,-0.004306846683161388
2023-02-02,189.6176980097928,-0.00793204920105177,Bear Market,0.9986054212509279,0.0013945787490721785,0.002334717100976465
2023-02-03,189.7434368712847,0.000662897985771764,Bear Market,0.999999355795798,6.442042019469993e-07,0.002343987935075354
2023-02-06,191.3002128466948,0.008171161694672422,Bear Market,0.9999991572821718,8.427178280466076e-07,0.0023439866147932065
2023-02-07,187.32285099474757,-0.02101038496263872,Bear Market,5.44777267775555e-10,0.9999999994552228,-0.004306846679538163
2023-02-08,188.07260059782385,0.00399445756091635,Bear Market,0.999999322179633,6.778203668918986e-07,0.002343987711499656
2023-02-09,187.56705082894464,-0.0026916757705936108,Bear Market,0.9999946814523439,5.318547656041496e-06,0.002343956846770065
2023-02-10,185.19840771565276,-0.012708661378826334,Bear Market,0.1711299484285033,0.8288700515714966,-0.003168688964730045
2023-02-13,180.51376655841236,-0.02562068064117903,Bear Market,6.153079271059543e-17,1.0,-0.004306846683161388
2023-02-14,180.61652892882236,0.0005691152166838119,Bear Market,0.9999952865792415,4.713420758493353e-06,0.002343960871371576
2023-02-15,183.40849565236584,0.015339722723763424,Bear Market,0.9915952569866089,0.008404743013391093,0.0022880936277727693
2023-02-16,186.09169748979147,0.014523667660198641,Bear Market,0.9983319623867848,0.0016680376132152046,0.0023328983701245247
2023-02-17,186.2681504700545,0.0009477552128023179,Bear Market,0.9999988576076514,1.1423923485573973e-06,0.0023439846217062476
2023-02-20,192.3521106149093,0.03214029722189449,Bear Market,5.316885186446947e-16,0.9999999999999994,-0.004306846683161385
2023-02-21,191.4230859497997,-0.004841513928672926,Bear Market,0.9999753048924902,2.4695107509796597e-05,0.0023438279763919882
2023-02-22,185.4476098955565,-0.03171367227436284,Bear Market,4.875325312915187e-27,1.0,-0.004306846683161388
2023-02-23,185.6241891901189,0.0009517258294811394,Bear Market,0.99999767329508,2.326704919961392e-06,0.0023439767450341245
2023-02-24,182.45527474647875,-0.017219068442357606,Bear Market,4.3421441289489195e-06,0.9999956578558711,-0.004306817804260294
2023-02-27,177.90591194726974,-0.02525024712959275,Bear Market,8.731047958083142e-17,0.9999999999999999,-0.004306846683161387
2023-02-28,178.4130797763595,0.002846708614284897,Bull Market,0.999995932020091,4.067979909070016e-06,0.002343965164094687
2023-03-01,182.1312855601093,0.020626241670458043,Bull Market,0.009427480634733608,0.9905725193652664,-0.00424414602820112
2023-03-02,181.86056166799423,-0.0014875275042382412,Bull Market,0.9999932138813309,6.786118669091571e-06,0.0023439470861916782
2023-03-03,179.26734026545,-0.01436203607313032,Bull Market,0.003685245223088543,0.9963147547769114,-0.004282336710865552
2023-03-06,180.72738591100625,0.008111528002607057,Bull Market,0.9999934111664529,6.588833546980838e-06,0.0023439483983032435
2023-03-07,181.82751054605717,0.006068752744719648,Bull Market,0.9999981282149027,1.871785097276092e-06,0.002343979770632579
2023-03-08,184.23092132698048,0.013131484526746789,Bull Market,0.9998681670777896,0.00013183292221034023,0.002343115420046024
2023-03-09,185.67702459855371,0.007818759529483275,Bull Market,0.9999988935634174,1.1064365825966033e-06,0.0023439848608422546
2023-03-10,184.5934512185381,-0.00585289157011054,Bull Market,0.999957694537933,4.230546206689888e-05,0.002343710852760809
2023-03-13,183.7235974222947,-0.0047234056457423675,Bull Market,0.999990333952463,9.666047537075442e-06,0.0023439279322487266
2023-03-14,180.1758133923828,-0.019499325013362816,Bull Market,5.4593385341852656e-08,0.9999999454066146,-0.004306846320069576
2023-03-15,185.5146540555908,0.029200761273776646,Bull Market,1.2097879109907539e-11,0.9999999999879021,-0.004306846683080927
2023-03-16,182.74161398023173,-0.015060666887670453,Bull Market,0.0021890721027351488,0.9978109278972649,-0.0042922875172596246
2023-03-17,183.4619183484949,0.003933906877480726,Bull Market,0.9999995619717473,4.380282526000975e-07,0.0023439893063183785
2023-03-20,179.74398432808948,-0.020473587361571538,Bull Market,1.7638951816236802e-09,0.9999999982361049,-0.004306846671430006
2023-03-21,181.4218553052924,0.009291482549970222,Bull Market,0.9999935382994827,6.4617005173878475e-06,0.002343949243844543
2023-03-22,181.564521547456,0.0007860694428630195,Bull Market,0.9999989365250035,1.0634749965263336e-06,0.0023439851465728427
2023-03-23,182.6796243620701,0.006122850900072741,Bull Market,0.9999992967111767,7.032888232982731e-07,0.002343987542113056
2023-03-24,183.6268240000917,0.005171635680405789,Bull Market,0.999999726780365,2.7321963510311023e-07,0.0023439904024339436
2023-03-27,184.9087762145861,0.006957034187843856,Bull Market,0.9999998204061489,1.7959385113283962e-07,0.00234399102512395
2023-03-28,185.01199985479164,0.0005580851336954431,Bull Market,0.9999999080106624,9.19893375731276e-08,0.0023439916077674567
2023-03-29,185.1500096781016,0.0007456725766044935,Bull Market,0.9999998731421678,1.2685783226474775e-07,0.0023439913758627156
2023-03-30,185.26385666643552,0.000614701566343833,Bull Market,0.9999999107829113,8.921708875428492e-08,0.0023439916262052367
2023-03-31,186.1747774400631,0.004904834964286021,Bull Market,0.9999999494548459,5.0545154018885833e-08,0.0023439918834060446
2023-04-03,190.1252501499995,0.020997170130004617,Bull Market,0.22954701259210275,0.7704529874078972,-0.002780166481807205
2023-04-04,191.71839516400564,0.008344537236344853,Bull Market,0.9999999299949907,7.000500933465298e-08,0.0023439917539816823
2023-04-05,193.16664487365637,0.0075256577636849545,Bull Market,0.9999999606910446,3.930895541777827e-08,0.002343991958136192
2023-04-06,191.1365957658624,-0.01056492777334598,Bull Market,0.9975690819886626,0.002430918011337405,0.002327824575494559
2023-04-07,191.73479162998328,0.003124790049928498,Bull Market,0.9999999754767672,2.452323284373572e-08,0.002343992056473651
2023-04-10,191.6861000107984,-0.00025398521837586495,Bull Market,0.9999999618407766,3.8159223533454414e-08,0.0023439919657828735
2023-04-11,193.4316498624668,0.00906508103408555,Bull Market,0.9999998928434258,1.0715657408023888e-07,0.00234399150689261
2023-04-12,193.7864695727852,0.0018326611892304362,Bull Market,0.9999999838315589,1.6168441232796227e-08,0.002343992112040024
2023-04-13,192.63150413911424,-0.005977821693451913,Bull Market,0.9999964961034641,3.503896535902546e-06,0.0023439689157223292
2023-04-14,189.37638525797797,-0.017042567749542634,Bull Market,0.0002724165738598023,0.9997275834261402,-0.004305034884414212
2023-04-17,190.16485485596525,0.004154861969789876,Bull Market,0.9999999078475634,9.21524365660493e-08,0.0023439916066827116
2023-04-18,191.59620325287548,0.0074986962321809516,Bull Market,0.9999997866866048,2.133133951469282e-07,0.002343990800860695
2023-04-19,190.0229009371668,-0.008245453187038534,Bull Market,0.9995115782663099,0.000488421733690201,0.002340743805306354
2023-04-20,190.0755616914904,0.0002770900692223545,Bull Market,0.9999997499388865,2.500611134600202e-07,0.0023439905564575404
2023-04-21,189.1622894087928,-0.004816365484127355,Bull Market,0.999989948837516,1.0051162483983527e-05,0.0023439253709112554
2023-04-24,189.05405524496507,-0.0005723399758481891,Bull Market,0.9999994134959705,5.865040294199811e-07,0.002343988318829906
2023-04-25,187.81081220694855,-0.006597842650823724,Bull Market,0.9998669728396904,0.0001330271603096582,0.0023431074773608137
2023-04-26,189.50393083110063,0.008974629375531203,Bull Market,0.999998113546144,1.886453856038747e-06,0.002343979673073028
2023-04-27,190.2948110590666,0.004164739288943454,Bull Market,0.999999807795982,1.922040180228829e-07,0.002343990941255761
2023-04-28,191.9039254453952,0.00842035171821792,Bull Market,0.9999995577353461,4.4226465395360905e-07,0.002343989278142756
2023-05-04,191.28501530249525,-0.0032303159891974935,Bull Market,0.9999983323607077,1.6676392922982258e-06,0.0023439811283734405
2023-05-05,191.23237368930535,-0.0002752377540847007,Bull Market,0.9999996286096495,3.713903504276798e-07,0.002343989749516331
2023-05-08,193.06037053731515,0.009513635961161395,Bull Market,0.9999989668069952,1.033193004920468e-06,0.002343985347973491
2023-05-09,193.3149158622703,0.0013176068487880117,Bull Market,0.9999998843210202,1.1567897983020413e-07,0.002343991450211462
2023-05-10,195.52587455759885,0.011372173792889252,Bull Market,0.9999982634506676,1.736549332427473e-06,0.002343980670063865
2023-05-11,196.17655117934532,0.003322303756583065,Bull Market,0.9999999638587,3.614130003076217e-08,0.0023439919792037573
2023-05-12,197.68509657510637,0.0076603181914325245,Bull Market,0.999999942012543,5.79874568467485e-08,0.0023439918339084875
2023-05-15,196.0650321882116,-0.008228942217376469,Bull Market,0.9999153344339554,8.466556604464142e-05,0.00234342912253335
2023-05-16,196.53328789845705,0.0023854199487262015,Bull Market,0.9999999572705688,4.272943117534287e-08,0.0023439919353871585
2023-05-17,194.8200254898962,-0.008755634844471312,Bull Market,0.9995745320823619,0.0004254679176380483,0.0023411625009952287
2023-05-18,195.0597487020475,0.001229729051002574,Bull Market,0.999999911270927,8.872907304688666e-08,0.002343991629450951
2023-05-19,195.6145292435932,0.0028401199965403475,Bull Market,0.9999999521936314,4.780636861545919e-08,0.002343991901621265
2023-05-22,197.76961608507972,0.010956762884319984,Bull Market,0.9999991788026293,8.211973706375674e-07,0.0023439867579223023
2023-05-23,197.5598653958963,-0.0010611437734403162,Bull Market,0.9999998950606207,1.0493937927229684e-07,0.0023439915216388156
2023-05-24,196.7480581039964,-0.004117636955938059,Bull Market,0.9999977522857102,2.247714289809455e-06,0.0023439772703880805
2023-05-25,196.97018601279893,0.001128359864900397,Bull Market,0.9999998321595898,1.678404102892149e-07,0.0023439911032941915
2023-05-26,197.79292424644137,0.00416826903771049,Bull Market,0.9999999111941197,8.880588028407068e-08,0.0023439916289401184
2023-05-29,200.68901542891535,0.01453587672250637,Bull Market,0.9999094626495273,9.053735047261168e-05,0.0023433900702410472
2023-05-30,201.77105433520876,0.0053771372353208875,Bull Market,0.9999999487383807,5.126161927739465e-08,0.00234399187864095
2023-05-31,202.58762563789284,0.004038851906197614,Bull Market,0.9999999640760263,3.59239737261566e-08,0.0023439919806491597
2023-06-01,204.16944998857497,0.007777774104839732,Bull Market,0.9999999255772942,7.442270578298637e-08,0.002343991724600295
2023-06-02,205.64590319039584,0.007205486950966269,Bull Market,0.9999999470644672,5.2935532809345005e-08,0.0023439918675080204
2023-06-05,206.0150426471816,0.0017934154767801213,Bull Market,0.999999974300632,2.5699367945293565e-08,0.0023439920486513655
2023-06-06,208.33063619227903,0.011177226024729741,Bull Market,0.9999993532166223,6.467833777017148e-07,0.002343987917921672
2023-06-07,209.9917780987766,0.007941963332997605,Bull Market,0.99999995658921,4.341078998430884e-08,0.0023439919308555508
2023-06-08,207.29791875961223,-0.012911398400116124,Bull Market,0.856541096918156,0.14345890308184397,0.0013898701660132878
2023-06-09,209.3070886131576,0.009645517432863583,Bull Market,0.9999996484974871,3.515025129067074e-07,0.0023439898817871345
2023-06-12,210.88082993980584,0.007490689835491181,Bull Market,0.9999999123319748,8.766802513451644e-08,0.0023439916365078093
2023-06-13,211.2892160879128,0.001934700385942738,Bull Market,0.9999999655627803,3.443721974182852e-08,0.0023439919905373207
2023-06-14,209.36889756587016,-0.009130131094080129,Bull Market,0.999580904584163,0.00041909541583694124,0.0023412048834781153
2023-06-15,209.54358490779163,0.0008340040431139293,Bull Market,0.9999999230344682,7.696553182548129e-08,0.0023439917076883685
2023-06-16,208.86756654937375,-0.0032313619954689255,Bull Market,0.999999210983236,7.890167640486303e-07,0.0023439869719503324
2023-06-19,207.94810119533184,-0.004411863164503228,Bull Market,0.9999957971394198,4.202860580166957e-06,0.002343964267025072
2023-06-20,211.05316973198137,0.014821555899536288,Bull Market,0.999685599136055,0.0003144008639448807,0.0023419011900767434
2023-06-21,213.14463129379865,0.009860864455017144,Bull Market,0.9999987701797143,1.2298202856475936e-06,0.0023439840402371226
2023-06-22,214.94080432045672,0.008391706037462789,Bull Market,0.9999996339322105,3.6606778948942614e-07,0.0023439897849158262
2023-06-23,215.073057103638,0.0006151094149068636,Bull Market,0.9999998281533165,1.7184668353615754e-07,0.0023439910766491134
2023-06-26,215.38534626122208,0.001450961161083874,Bull Market,0.9999998588494265,1.4115057343567426e-07,0.002343991280803997
2023-06-27,216.0780636847008,0.0032110162887800287,Bull Market,0.9999998856479876,1.1435201234981393e-07,0.002343991459036909
2023-06-28,216.47098956953968,0.0018167927543083348,Bull Market,0.9999998691316477,1.3086835223934982e-07,0.0023439913491893932
2023-06-29,212.93229266541093,-0.01648230072852199,Bull Market,0.0001757193762322358,0.9998242806237677,-0.004305678001897979
2023-06-30,213.00125314741533,0.000323808647075954,Bull Market,0.9999989103241631,1.0896758368956795e-06,0.002343984972315274
2023-07-03,214.2169504092468,0.0056912394326796584,Bull Market,0.9999993870064334,6.129935666963457e-07,0.0023439881426522615
2023-07-04,216.6089739921616,0.011104476436060514,Bull Market,0.999986107078644,1.3892921355955479e-05,0.0023438998199918947
2023-07-05,217.1483801095733,0.0024871342946347526,Bull Market,0.9999995941314496,4.0586855049401683e-07,0.0023439895202073766
2023-07-06,215.66707700834849,-0.006844990679489577,Bull Market,0.9997720122533571,0.0002279877466429206,0.0023424759097990023
2023-07-07,217.90709409868717,0.010332889594764782,Bull Market,0.9999930529990407,6.947000959253838e-06,0.0023439460161894846
2023-07-10,220.38384990527447,0.011302000210095491,Bull Market,0.9999883773970623,1.1622602937744406e-05,0.0023439149195139523
2023-07-11,221.0651125778176,0.003086486870612591,Bull Market,0.9999997364570017,2.635429983743741e-07,0.002343990466791696
2023-07-12,221.3987561441496,0.001508116947640201,Bull Market,0.9999996449089364,3.5509106353730024e-07,0.0023439898579202625
2023-07-13,224.29036900550585,0.012976100479106452,Bull Market,0.9999744033765994,2.559662340059048e-05,0.0023438219805550302
2023-07-14,225.5233796854199,0.00548233028348296,Bull Market,0.9999998906988392,1.0930116074143771e-07,0.00234399149262931
2023-07-17,226.52113145922308,0.004414403314126419,Bull Market,0.9999999215700376,7.842996240463873e-08,0.0023439916979486764
2023-07-18,226.7043450543875,0.0008084876717592017,Bull Market,0.9999998205235752,1.794764248046505e-07,0.0023439910259049333
2023-07-19,226.13960267661625,-0.0024942043429103163,Bull Market,0.9999985235515809,1.4764484190714336e-06,0.0023439823999531384
2023-07-20,227.38833510331747,0.005506763655644112,Bull Market,0.999999852670251,1.473297489114927e-07,0.002343991239707296
2023-07-21,230.5410900266237,0.013769828125491417,Bull Market,0.9999281782850009,7.182171499906342e-05,0.0023435145449175448
2023-07-24,232.4593538812079,0.008286276420934994,Bull Market,0.9999995835752212,4.164247787316759e-07,0.002343989449999603
2023-07-25,232.24560479975952,-0.0009199346489841094,Bull Market,0.9999995441826209,4.5581737904659834e-07,0.002343989188005765
2023-07-26,233.20389411003407,0.004117699843002354,Bull Market,0.9999998529198205,1.4708017950220947e-07,0.002343991241367142
2023-07-27,233.72801164427872,0.0022449429902085456,Bull Market,0.999999829898089,1.7010191096923954e-07,0.0023439910882533145
2023-07-28,235.75759568563984,0.008646044321554015,Bull Market,0.9999992328802123,7.671197876799363e-07,0.002343987117583595
2023-07-31,237.32866913816756,0.0066418298093004,Bull Market,0.999999750954442,2.4904555803000456e-07,0.002343990563211836
2023-08-01,235.0493905635105,-0.009650305371359061,Bull Market,0.9944491166974139,0.0055508833025860954,0.0023070741889603392
2023-08-02,236.3917366572608,0.0056946653308081515,Bull Market,0.9999996755327436,3.244672564502584e-07,0.00234399006159427
2023-08-03,235.30842300348337,-0.0045932380399744555,Bull Market,0.9999852618850819,1.4738114918142053e-05,0.002343894198745671
2023-08-04,238.19804273957396,0.012205348046571418,Bull Market,0.9999636093339667,3.639066603337773e-05,0.0023437501911163705
2023-08-07,240.4716998304621,0.009499970390207762,Bull Market,0.9999964891126909,3.5108873091694423e-06,0.002343968869227823
2023-08-08,240.34893571898417,-0.0005106441157845359,Bull Market,0.9999991707353967,8.29264603312451e-07,0.0023439867042684376
2023-08-09,239.4010840841097,-0.003951444831912685,Bull Market,0.9999883905876491,1.1609412350795438e-05,0.002343915007242421
2023-08-10,236.45361496478384,-0.0123882639829749,Bull Market,0.2515511190740732,0.7484488809259268,-0.00263382071439699
2023-08-11,237.70510447356384,0.005278791103495046,Bull Market,0.9999980570984739,1.9429015260802474e-06,0.002343979297648668
2023-08-14,240.15713420017084,0.010262586364475973,Bull Market,0.9999760192050563,2.3980794943635008e-05,0.002343832727169792
2023-08-15,239.8147435475372,-0.0014267115495119943,Bull Market,0.9999950804913459,4.9195086540602345e-06,0.002343959500714183
2023-08-16,240.30220448941097,0.0020305932184348334,Bull Market,0.9999985778989047,1.422101095289434e-06,0.0023439827614084334
2023-08-17,238.4068869700397,-0.007918493534425223,Bull Market,0.9971768907922417,0.00282310920775826,0.0023252161750280933
2023-08-18,226.0133282583134,-0.05338485094342224,Bear Market,2.284044472514951e-80,1.0,-0.004306846683161388
2023-08-21,225.28127010395596,-0.003244261283445688,Bull Market,0.9975561969474736,0.0024438030525263973,0.0023277388791613563
2023-08-22,227.3076962656298,0.008954878946693652,Bull Market,0.9994173212264925,0.0005826787735075447,0.00234011691691908
2023-08-23,225.8731104616583,-0.006331206329517495,Bull Market,0.9805335742750552,0.019466425724944888,0.002214524158065055
2023-08-24,230.7812064323938,0.021496719921217728,Bull Market,6.943805479699193e-05,0.9999305619452031,-0.004306384861845215
2023-08-25,231.27905967511572,0.0021549285748951683,Bull Market,0.9999659263421958,3.407365780424402e-05,0.0023437656011648387
2023-08-28,234.9940828191435,0.015935302376640478,Bull Market,0.8284925799840226,0.1715074200159775,0.0012033239984237283
2023-08-29,236.14752319607547,0.004896373687367002,Bull Market,0.9999867440596526,1.3255940347418531e-05,0.0023439040564499666
2023-08-30,239.0357318637355,0.012156338441141907,Bull Market,0.9993504542982364,0.0006495457017635615,0.0023396721957513284
2023-08-31,242.13416756576143,0.012878937493563832,Bull Market,0.9990585756583849,0.0009414243416151246,0.002337730957938526
2023-09-05,244.10330771561283,0.008099544008868302,Bull Market,0.9999966977458323,3.3022541676293705e-06,0.002343970256813237
2023-09-06,246.7377899914228,0.010734665806731042,Bull Market,0.9999848578770671,1.5142122932853618e-05,0.00234389151175345
2023-09-07,247.29192326358088,0.0022433205521024506,Bull Market,0.9999994343100033,5.656899968381507e-07,0.0023439884572606837
2023-09-08,248.73042142070344,0.005800150760689427,Bull Market,0.999999463382763,5.366172369929339e-07,0.002343988650618926
2023-09-11,244.3000673629771,-0.01797241108219892,Bull Market,1.2445634014466272e-06,0.9999987554365986,-0.0043068384057707
2023-09-12,249.11716618095824,0.01952607870129611,Bull Market,0.20724152498819365,0.7927584750118064,-0.0029285166865077594
2023-09-13,248.2109424107909,-0.0036443738349362913,Bull Market,0.9999863806516945,1.361934830553281e-05,0.0023439016394821814
2023-09-14,244.8362319108516,-0.013689413010650967,Bull Market,0.02296659715542351,0.9770334028445765,-0.004154099545336652
2023-09-15,245.2607651744894,0.0017324463212153537,Bull Market,0.9999982967461258,1.7032538741349862e-06,0.0023439808915065945
2023-09-18,243.59737039854824,-0.0068052511532987236,Bull Market,0.9990532077444854,0.0009467922555147023,0.0023376952568079363
2023-09-19,244.59245761690164,0.004076646170669635,Bull Market,0.999998278185986,1.7218140140075333e-06,0.002343980768066094
2023-09-20,249.4162674846217,0.019529870404121467,Bull Market,0.0941026119793812,0.9058973880206188,-0.003680985370559933
2023-09-21,247.0652583048688,-0.009470752205053338,Bull Market,0.9568518612253458,0.04314813877465421,0.0020570208996306383
2023-09-22,239.8168150467208,-0.02977714413178542,Bear Market,1.8971647433815356e-24,1.0,-0.004306846683161388
2023-09-25,228.85818320775897,-0.04677283684969665,Bear Market,1.0462721919939117e-62,1.0,-0.004306846683161388
2023-09-26,225.40469285121105,-0.015205102922372092,Bear Market,1.6683625616204038e-06,0.9999983316374383,-0.004306835587150759
2023-09-27,230.84462460482573,0.023847441960716764,Bear Market,2.552009178313634e-08,0.9999999744799082,-0.004306846513431369
2023-09-28,230.3741041593176,-0.002040336089556337,Bear Market,0.998556568132532,0.0014434318674678961,0.0023343921867561186
2023-09-29,230.88834759083076,0.0022297225478280064,Bear Market,0.9998214543687233,0.00017854563127664387,0.0023428047413433135
2023-10-02,232.17366245040333,0.005551386780133287,Bear Market,0.9998811039236537,0.00011889607634627385,0.0023432014609237753
2023-10-03,223.449590564792,-0.038299793648044075,Bear Market,1.3697809266794025e-42,1.0,-0.004306846683161388
2023-10-04,226.98637355901909,0.01570414426226706,Bear Market,0.189824154313017,0.810175845686983,-0.003044356812977582
2023-10-05,224.45411702052044,-0.011218679538839415,Bear Market,0.006984747015678301,0.9930152529843217,-0.004260392255983752
2023-10-06,228.163040856634,0.01638915710839636,Bear Market,0.11758587610775673,0.8824141238922433,-0.003524801963931729
2023-10-09,230.71027983407924,0.011102258627623374,Bear Market,0.9972020011560907,0.0027979988439093945,0.0023253831800128417
2023-10-10,231.1264107171932,0.001802069884188343,Bear Market,0.9999603540109807,3.96459890193673e-05,0.0023437285404876145
2023-10-11,233.79606861987173,0.011484440368266038,Bear Market,0.9977273065786506,0.0022726934213494346,0.0023288769017530205
2023-10-12,233.9911228799533,0.0008339444727445914,Bear Market,0.9999679244751094,3.2075524890628426e-05,0.0023437788904249537
2023-10-13,235.255571210794,0.005389282043696824,Bear Market,0.9999864793674251,1.352063257485839e-05,0.0023439022960246034
2023-10-16,231.7744833836555,-0.014907615737068083,Bear Market,0.00015294773645282232,0.9998470522635472,-0.004305829452405703
2023-10-17,224.93273598624185,-0.02996343819691828,Bear Market,3.4402221851670387e-25,1.0,-0.004306846683161388
2023-10-18,220.3348040923678,-0.020653180021586174,Bear Market,2.3687888443880656e-12,0.9999999999976311,-0.0043068466831456325
2023-10-19,217.02150150760664,-0.015151792395419382,Bear Market,1.7722232130110919e-06,0.9999982277767869,-0.004306834896390299
2023-10-20,222.85273139087963,0.026514722031073787,Bear Market,2.7294435933632574e-11,0.9999999999727056,-0.004306846682979857
2023-10-23,220.02735770165432,-0.012759264140937839,Bear Market,0.00034046678553154984,0.9996595332144684,-0.004304582293419085
2023-10-24,222.9774591099396,0.013318794316199888,Bear Market,0.9066837192833057,0.09331628071669433,0.001723360669524581
2023-10-25,222.11687727048653,-0.003866968601936647,Bear Market,0.9921972715058023,0.007802728494197679,0.0022920975293570316
2023-10-26,211.5181261257852,-0.04889301998829302,Bear Market,1.1265905017323019e-69,1.0,-0.004306846683161388
2023-10-27,213.5552812680431,0.009585030271926974,Bear Market,0.9152721883311149,0.08472781166888511,0.0017804811935826865
2023-10-30,207.6953442009033,-0.027823413157799157,Bear Market,3.020630270851159e-24,1.0,-0.004306846683161388
2023-10-31,202.07034190574743,-0.027456450610239564,Bear Market,5.245575049333707e-24,1.0,-0.004306846683161388
2023-11-01,205.965953677488,0.019095017679832446,Bear Market,2.2570267726853232e-05,0.9999774297322732,-0.004306696571946746
2023-11-02,215.17169908251,0.04372542807964121,Bear Market,6.903069258414055e-41,1.0,-0.004306846683161388
2023-11-03,215.92956370675356,0.003515950753941785,Bear Market,0.9979493732326632,0.00205062676733682,0.0023303538312945283
2023-11-06,218.26475770721092,0.010756550240582708,Bear Market,0.9863037890263876,0.013696210973612387,0.0022529009268103532
2023-11-07,216.7490960941153,-0.0069683654117476046,Bear Market,0.7904708313509544,0.20952916864904564,0.0009504474734649033
2023-11-08,225.68446692101207,0.040397414278206374,Bear Market,1.5314844453503444e-32,1.0,-0.004306846683161388
2023-11-09,226.97365002838245,0.005696071912775208,Bull Market,0.9999605246604313,3.947533956871617e-05,0.0023437296754496195
2023-11-10,225.84147626110172,-0.0050006108931426934,Bull Market,0.9984002121182799,0.0015997878817200894,0.0023333522880938534
2023-11-13,226.51411295224705,0.0029739311414860095,Bull Market,0.9999858566217219,1.414337827813368e-05,0.0023438981542432532
2023-11-14,228.36085634260965,0.008119829234748277,Bull Market,0.9999758175202802,2.4182479719884425e-05,0.002343831385796836
2023-11-15,229.93438365108148,0.0068668986904738055,Bull Market,0.9999912844471774,8.715552822620745e-06,0.0023439342538359503
2023-11-16,231.69174275765695,0.007613813411170907,Bull Market,0.9999913582284846,8.641771515378301e-06,0.0023439347445435386
2023-11-17,228.11563487785537,-0.015555122254457243,Bull Market,0.00010114423307934484,0.9998988557669206,-0.004306173989161237
2023-11-20,229.15435452163044,0.004543142801691632,Bull Market,0.9999944815102048,5.5184897952220515e-06,0.002343955516987107
2023-11-21,230.9317117699129,0.00772623306836415,Bull Market,0.9999891794431428,1.0820556857167614e-05,0.0023439202537932267
2023-11-22,232.6590469398255,0.0074520172417795755,Bull Market,0.9999928018823017,7.1981176982754706e-06,0.002343944346052507
2023-11-23,226.026761012026,-0.02892066019585962,Bull Market,5.780011922922585e-23,1.0,-0.004306846683161388
2023-11-24,227.8985480322227,0.008247161337459607,Bull Market,0.9998842247886248,0.00011577521137518901,0.002343222217293935
2023-11-27,225.27871374085296,-0.011562201805947326,Bull Market,0.026236719633536243,0.9737632803664638,-0.0041323504875425115
2023-11-28,226.7795127025464,0.006639872422721659,Bull Market,0.9999156256432948,8.437435670514925e-05,0.002343431059319754
2023-11-29,229.25098425471617,0.010839168721741734,Bull Market,0.9989779881995068,0.001022011800493183,0.002337194983731947
2023-11-30,228.3070685806534,-0.004125889631855355,Bull Market,0.9976767270680904,0.002323272931909599,0.0023285405055765056
2023-12-01,230.0810095058055,0.007739947288652237,Bull Market,0.9999304763154764,6.952368452357043e-05,0.0023435298287480307
2023-12-04,235.47125905327323,0.02315740161948063,Bull Market,6.328534988515255e-06,0.9999936714650116,-0.00430680459309469
2023-12-05,234.70036503839012,-0.003279205575920242,Bull Market,0.9995991266438632,0.0004008733561368327,0.002341326075461657
2023-12-06,237.9677158594224,0.01382535862485369,Bull Market,0.9928238079424965,0.007176192057503535,0.0022962645222641786
2023-12-07,236.0169858231866,-0.008231240558334317,Bull Market,0.9732041702595008,0.026795829740499266,0.002165777472704543
2023-12-08,235.6790255327328,-0.001432958261877548,Bull Market,0.9999691843217405,3.08156782594866e-05,0.0023437872694619393
2023-12-11,235.67154506182985,-3.1740582785896647e-05,Bull Market,0.9999923024191277,7.697580872377853e-06,0.002343941024203399
2023-12-12,236.308274046149,0.002698121168812774,Bull Market,0.9999960102656706,3.9897343293066865e-06,0.002343965684493433
2023-12-13,232.89710385712624,-0.014540456908560248,Bull Market,0.0004642960654893479,0.9995357039345106,-0.004303758724826644
2023-12-14,231.20648294696915,-0.007285564845105084,Bull Market,0.9859934259207686,0.01400657407923138,0.0022508367517935285
2023-12-15,230.59568016311948,-0.0026453022043757125,Bull Market,0.999798863455335,0.00020113654466505257,0.0023426544928177016
2023-12-18,228.91795982874493,-0.007302189285800112,Bull Market,0.948440864868374,0.05155913513162609,0.0020010807178489267
2023-12-19,230.39170243483505,0.006417229092542564,Bull Market,0.9998954114195867,0.00010458858041337755,0.002343296617774327
2023-12-20,231.6777081670336,0.0055663024780579174,Bull Market,0.9999177720818867,8.22279181133107e-05,0.0023434453349370425
2023-12-21,232.57745236134383,0.00387608107475214,Bull Market,0.9999757901435938,2.420985640605718e-05,0.0023438312037189065
2023-12-22,232.836980825441,0.0011152575962041584,Bull Market,0.999975941253971,2.4058746028874475e-05,0.0023438322087296812
2023-12-25,235.6998224107161,0.012220500902509509,Bull Market,0.9987785840998604,0.0012214159001396189,0.0023358687791886538
